origin_date,horizon_days,target_date,calendar_block_6m,calendar_block_12m,pool_size,es_arm_a_v2,crps_arm_a_v2,es_arm_b_recent,crps_arm_b_recent,es_arm_c_50nn,crps_arm_c_50nn,es_arm_d_raw,crps_arm_d_raw,es_arm_c_25nn,crps_arm_c_25nn,es_arm_c_100nn,crps_arm_c_100nn,diff_es_v2_minus_50nn,diff_es_recent_minus_50nn,diff_es_50nn_minus_raw,diff_crps_v2_minus_50nn,diff_crps_recent_minus_50nn
2015-05-06,56,2015-07-01,2015-H1,2015,178,1.66741,0.3672,2.09706,0.48165,1.77252,0.38363,1.50494,0.34218,1.86752,0.38988,1.7308,0.38581,-0.10511,0.32454,0.26758,-0.01643,0.09802
2015-05-06,84,2015-07-29,2015-H1,2015,150,2.52087,0.52931,2.9863,0.68062,2.57858,0.49681,2.1245,0.45502,2.66736,0.51646,2.52759,0.52433,-0.05771,0.40772,0.45408,0.0325,0.18381
2015-05-06,112,2015-08-26,2015-H1,2015,122,3.0971,0.65182,3.46021,0.80588,3.24353,0.64341,2.4025,0.54807,3.2768,0.63203,3.1674,0.6691,-0.14644,0.21668,0.84104,0.00841,0.16248
2015-05-13,7,2015-05-20,2015-H1,2015,234,0.18892,0.04679,0.20935,0.04973,0.19715,0.04794,0.18113,0.0439,0.18544,0.04324,0.20429,0.05033,-0.00823,0.0122,0.01602,-0.00115,0.00179
2015-05-13,14,2015-05-27,2015-H1,2015,227,0.41952,0.11357,0.4847,0.12652,0.44642,0.1175,0.4357,0.10188,0.44902,0.11293,0.44477,0.11906,-0.0269,0.03828,0.01072,-0.00394,0.00902
2015-05-13,28,2015-06-10,2015-H1,2015,213,0.94741,0.22476,1.1382,0.26929,1.02462,0.24938,0.85478,0.22641,1.00986,0.2467,1.00344,0.24304,-0.07721,0.11358,0.16984,-0.02463,0.0199
2015-05-13,56,2015-07-08,2015-H1,2015,185,1.68244,0.35923,2.14765,0.4709,1.76602,0.37827,1.34697,0.31332,1.7742,0.37664,1.76275,0.3825,-0.08358,0.38163,0.41905,-0.01904,0.09263
2015-05-13,84,2015-08-05,2015-H1,2015,157,2.73609,0.57234,3.25916,0.72568,2.83009,0.54898,2.33072,0.5043,2.89162,0.56086,2.77269,0.57398,-0.09399,0.42908,0.49937,0.02336,0.17669
2015-05-13,112,2015-09-02,2015-H1,2015,129,3.04951,0.6527,3.52084,0.82974,3.17055,0.64039,2.30202,0.53567,3.22674,0.62608,3.09966,0.6702,-0.12103,0.35029,0.86852,0.01231,0.18935
2015-05-20,7,2015-05-27,2015-H1,2015,241,0.24191,0.06499,0.25694,0.06264,0.25627,0.06299,0.28237,0.06126,0.24654,0.055,0.24853,0.06608,-0.01436,0.00068,-0.0261,0.002,-0.00035
2015-05-20,14,2015-06-03,2015-H1,2015,234,0.45327,0.11789,0.4931,0.12607,0.47078,0.12061,0.49534,0.13151,0.45865,0.11266,0.4661,0.11954,-0.01751,0.02232,-0.02456,-0.00271,0.00546
2015-05-20,28,2015-06-17,2015-H1,2015,220,1.15979,0.25946,1.28333,0.29854,1.22772,0.29285,1.12383,0.30317,1.22337,0.29087,1.19469,0.2791,-0.06793,0.05561,0.10389,-0.03339,0.00569
2015-05-20,56,2015-07-15,2015-H1,2015,192,1.77371,0.37247,2.22823,0.46571,1.84259,0.38796,1.34442,0.32196,1.84883,0.39258,1.831,0.3861,-0.06889,0.38564,0.49817,-0.01549,0.07775
2015-05-20,84,2015-08-12,2015-H1,2015,164,2.82816,0.59103,3.35559,0.7271,2.89287,0.56319,2.33157,0.51287,2.95698,0.57471,2.86388,0.58999,-0.06471,0.46272,0.5613,0.02784,0.16391
2015-05-20,112,2015-09-09,2015-H1,2015,136,3.03291,0.6496,3.53481,0.82436,3.13885,0.64847,2.24017,0.53187,3.18894,0.62777,3.10508,0.67721,-0.10594,0.39596,0.89868,0.00113,0.17589
2015-05-27,7,2015-06-03,2015-H1,2015,248,0.36737,0.09167,0.37883,0.09791,0.37615,0.09678,0.36107,0.09232,0.38927,0.0999,0.37785,0.09785,-0.00878,0.00269,0.01507,-0.0051,0.00113
2015-05-27,14,2015-06-10,2015-H1,2015,241,0.69406,0.16293,0.71294,0.18524,0.69944,0.17925,0.59209,0.16488,0.71418,0.1876,0.70856,0.17727,-0.00538,0.01349,0.10735,-0.01632,0.00599
2015-05-27,28,2015-06-24,2015-H1,2015,227,1.13882,0.24519,1.19875,0.27433,1.15405,0.26634,0.98438,0.25121,1.17401,0.26776,1.14978,0.25756,-0.01523,0.0447,0.16967,-0.02115,0.00799
2015-05-27,56,2015-07-22,2015-H1,2015,199,1.82367,0.38755,2.21133,0.46412,1.85543,0.38987,1.36293,0.33034,1.91612,0.40716,1.85283,0.392,-0.03176,0.3559,0.4925,-0.00233,0.07425
2015-05-27,84,2015-08-19,2015-H1,2015,171,2.64934,0.55271,3.21963,0.67881,2.71637,0.54566,2.08683,0.45159,2.78511,0.54972,2.70348,0.56121,-0.06703,0.50326,0.62955,0.00705,0.13315
2015-05-27,112,2015-09-16,2015-H1,2015,143,2.96969,0.6301,3.5592,0.81976,3.03203,0.67076,2.34486,0.55315,3.07885,0.65713,3.05277,0.67727,-0.06234,0.52718,0.68717,-0.04067,0.149
2015-06-03,7,2015-06-10,2015-H1,2015,255,0.35212,0.08007,0.35225,0.08713,0.35236,0.08731,0.26724,0.07652,0.35676,0.09235,0.35527,0.08346,-0.00024,-0.0001,0.08511,-0.00724,-0.00018
2015-06-03,14,2015-06-17,2015-H1,2015,248,0.74654,0.16228,0.753,0.17754,0.75176,0.17711,0.63939,0.17112,0.76601,0.18244,0.74884,0.17035,-0.00522,0.00124,0.11237,-0.01483,0.00043
2015-06-03,28,2015-07-01,2015-H1,2015,234,0.98135,0.20343,1.00785,0.21667,1.00424,0.21546,0.96012,0.22829,1.00933,0.22017,1.00522,0.21367,-0.02289,0.00361,0.04413,-0.01203,0.00121
2015-06-03,56,2015-07-29,2015-H1,2015,206,1.89033,0.39447,2.17842,0.4596,2.02134,0.4328,1.99767,0.45458,2.1109,0.45238,1.9519,0.41598,-0.13101,0.15708,0.02367,-0.03833,0.0268
2015-06-03,84,2015-08-26,2015-H1,2015,178,2.53264,0.53508,3.11736,0.64285,2.55057,0.51816,1.93499,0.43358,2.60106,0.52908,2.62721,0.54831,-0.01793,0.5668,0.61558,0.01692,0.12469
2015-06-03,112,2015-09-23,2015-H1,2015,150,2.64745,0.57714,3.3598,0.75602,2.66971,0.58342,2.247,0.51923,2.66005,0.58171,2.74337,0.61716,-0.02226,0.69009,0.42271,-0.00628,0.17259
2015-06-10,7,2015-06-17,2015-H1,2015,262,0.38383,0.08496,0.38683,0.08394,0.38484,0.08306,0.28721,0.06981,0.37073,0.07794,0.38811,0.087,-0.00102,0.00199,0.09763,0.00191,0.00089
2015-06-10,14,2015-06-24,2015-H1,2015,255,0.5063,0.11241,0.4984,0.11701,0.49826,0.11659,0.41121,0.11404,0.49749,0.11585,0.51357,0.11609,0.00805,0.00015,0.08704,-0.00418,0.00042
2015-06-10,28,2015-07-08,2015-H1,2015,241,0.86871,0.18966,0.87561,0.19735,0.87627,0.1957,0.7962,0.19608,0.88293,0.20417,0.91123,0.20112,-0.00756,-0.00066,0.08007,-0.00603,0.00166
2015-06-10,56,2015-08-05,2015-H1,2015,213,1.94829,0.41248,2.11533,0.44977,2.11325,0.44939,2.36549,0.51846,2.03904,0.44124,2.07446,0.44177,-0.16497,0.00207,-0.25224,-0.03691,0.00037
2015-06-10,84,2015-09-02,2015-H1,2015,185,2.30795,0.49937,2.87642,0.58609,2.82801,0.58147,3.76207,0.76319,2.77997,0.56423,2.44488,0.5147,-0.52006,0.04842,-0.93406,-0.0821,0.00462
2015-06-10,112,2015-09-30,2015-H1,2015,157,2.37773,0.53612,3.1403,0.66947,2.60719,0.56521,2.89555,0.58258,3.16277,0.63043,2.51222,0.57322,-0.22946,0.53311,-0.28836,-0.02908,0.10426
2015-06-17,7,2015-06-24,2015-H1,2015,269,0.1916,0.05082,0.19574,0.05705,0.19478,0.05685,0.22651,0.07068,0.21102,0.05791,0.20011,0.05384,-0.00318,0.00096,-0.03173,-0.00603,0.00019
2015-06-17,14,2015-07-01,2015-H1,2015,262,0.35106,0.09148,0.36143,0.09641,0.36243,0.09613,0.43654,0.13219,0.38407,0.09747,0.37135,0.09273,-0.01137,-0.001,-0.0741,-0.00465,0.00027
2015-06-17,28,2015-07-15,2015-H1,2015,248,0.71226,0.16304,0.71174,0.1632,0.71306,0.16478,0.64414,0.17455,0.73037,0.17083,0.74759,0.16692,-0.0008,-0.00132,0.06892,-0.00174,-0.00158
2015-06-17,56,2015-08-12,2015-H1,2015,220,1.7145,0.36904,1.82601,0.39932,1.81823,0.39822,1.91771,0.4377,1.72819,0.39127,1.85687,0.40267,-0.10373,0.00779,-0.09949,-0.02918,0.0011
2015-06-17,84,2015-09-09,2015-H1,2015,192,2.00579,0.43379,2.50884,0.5048,2.47264,0.50674,3.22761,0.6402,2.41949,0.51133,2.20471,0.46873,-0.46685,0.0362,-0.75498,-0.07296,-0.00195
2015-06-17,112,2015-10-07,2015-H1,2015,164,2.21511,0.49753,2.98488,0.62347,2.76161,0.58757,3.58806,0.70836,3.05603,0.6119,2.3559,0.53951,-0.5465,0.22327,-0.82645,-0.09003,0.0359
2015-06-24,7,2015-07-01,2015-H1,2015,276,0.19251,0.04719,0.19857,0.04663,0.19778,0.04608,0.23502,0.0586,0.22279,0.05215,0.19566,0.04562,-0.00527,0.00079,-0.03724,0.00112,0.00055
2015-06-24,14,2015-07-08,2015-H1,2015,269,0.3999,0.09314,0.39707,0.08959,0.39431,0.08859,0.32763,0.08996,0.42529,0.09459,0.40787,0.09408,0.00559,0.00276,0.06668,0.00455,0.001
2015-06-24,28,2015-07-22,2015-H1,2015,255,0.73465,0.16228,0.70716,0.14974,0.70813,0.14996,0.54549,0.1482,0.7319,0.15292,0.77032,0.16268,0.02652,-0.00097,0.16264,0.01232,-0.00021
2015-06-24,56,2015-08-19,2015-H1,2015,227,1.57086,0.33724,1.57611,0.34436,1.57541,0.34433,1.41633,0.33795,1.53778,0.3566,1.68456,0.36236,-0.00456,0.00069,0.15909,-0.00709,3e-05
2015-06-24,84,2015-09-16,2015-H1,2015,199,1.87187,0.41405,2.27274,0.46355,2.26405,0.46538,2.9284,0.5828,2.17446,0.48908,2.02861,0.4275,-0.39218,0.00868,-0.66434,-0.05133,-0.00183
2015-06-24,112,2015-10-14,2015-H1,2015,171,2.07606,0.46736,2.82346,0.58363,2.4535,0.51704,2.87108,0.59851,2.82602,0.59176,2.14867,0.47726,-0.37744,0.36996,-0.41758,-0.04968,0.06658
2015-07-01,7,2015-07-08,2015-H2,2015,283,0.24913,0.05481,0.23997,0.05101,0.23611,0.05021,0.11499,0.0279,0.25534,0.05512,0.24466,0.0524,0.01302,0.00386,0.12112,0.00459,0.00079
2015-07-01,14,2015-07-15,2015-H2,2015,276,0.42898,0.09913,0.38982,0.09017,0.38758,0.09062,0.19601,0.05854,0.40333,0.09003,0.42716,0.09791,0.0414,0.00224,0.19157,0.00851,-0.00045
2015-07-01,28,2015-07-29,2015-H2,2015,262,0.94186,0.2026,0.90352,0.18896,0.9044,0.18881,0.54357,0.14709,0.86765,0.1768,0.97508,0.20566,0.03746,-0.00088,0.36083,0.01379,0.00015
2015-07-01,56,2015-08-26,2015-H2,2015,234,1.604,0.34399,1.56565,0.34812,1.56288,0.34496,1.34703,0.3283,1.49738,0.35338,1.66519,0.3597,0.04111,0.00277,0.21586,-0.00098,0.00316
2015-07-01,84,2015-09-23,2015-H2,2015,206,1.85975,0.42069,2.21162,0.46878,2.15387,0.46156,2.65043,0.53943,2.1654,0.50688,2.03051,0.43455,-0.29412,0.05774,-0.49655,-0.04086,0.00722
2015-07-01,112,2015-10-21,2015-H2,2015,178,1.95981,0.44046,2.69027,0.55507,2.33254,0.48666,2.71493,0.58437,2.38843,0.52257,2.01118,0.44281,-0.37272,0.35774,-0.38239,-0.0462,0.06841
2015-07-08,7,2015-07-15,2015-H2,2015,290,0.27007,0.06926,0.26222,0.06496,0.26454,0.06506,0.21144,0.05396,0.26871,0.06618,0.26394,0.06814,0.00552,-0.00232,0.0531,0.0042,-0.0001
2015-07-08,14,2015-07-22,2015-H2,2015,283,0.41266,0.10334,0.3784,0.09668,0.37255,0.09446,0.27386,0.08183,0.37505,0.0967,0.40266,0.09976,0.04011,0.00585,0.09869,0.00888,0.00222
2015-07-08,28,2015-08-05,2015-H2,2015,269,1.11101,0.24363,1.00587,0.22815,1.00805,0.22785,0.54086,0.15088,0.94414,0.2111,1.07615,0.23852,0.10296,-0.00218,0.46719,0.01579,0.00031
2015-07-08,56,2015-09-02,2015-H2,2015,241,1.49341,0.32986,1.48165,0.33614,1.47997,0.33219,1.24106,0.31219,1.49092,0.33907,1.56627,0.33827,0.01344,0.00168,0.23891,-0.00233,0.00395
2015-07-08,84,2015-09-30,2015-H2,2015,213,1.71962,0.40112,2.01887,0.4581,2.01237,0.45579,2.63527,0.57448,1.98689,0.47001,1.85599,0.40417,-0.29275,0.0065,-0.6229,-0.05467,0.00231
2015-07-08,112,2015-10-28,2015-H2,2015,185,1.92918,0.42887,2.60906,0.56476,2.33114,0.50198,2.86832,0.64167,2.58267,0.59187,1.99559,0.44661,-0.40196,0.27792,-0.53719,-0.07311,0.06278
2015-07-15,7,2015-07-22,2015-H2,2015,297,0.18632,0.04498,0.18675,0.04409,0.18021,0.04189,0.13435,0.03548,0.17262,0.03959,0.17937,0.03944,0.00611,0.00654,0.04586,0.00309,0.0022
2015-07-15,14,2015-07-29,2015-H2,2015,290,0.52824,0.12434,0.49424,0.11776,0.49126,0.1169,0.29513,0.08108,0.49311,0.12336,0.52238,0.12119,0.03698,0.00297,0.19614,0.00744,0.00086
2015-07-15,28,2015-08-12,2015-H2,2015,276,1.05422,0.23009,0.88114,0.19822,0.8887,0.20058,0.41978,0.11589,0.84245,0.20033,0.98287,0.22222,0.16552,-0.00756,0.46892,0.0295,-0.00236
2015-07-15,56,2015-09-09,2015-H2,2015,248,1.29992,0.29214,1.27088,0.28888,1.2721,0.28798,1.04392,0.26804,1.28456,0.27894,1.3793,0.28866,0.02782,-0.00123,0.22818,0.00416,0.0009
2015-07-15,84,2015-10-07,2015-H2,2015,220,1.64676,0.38506,1.98101,0.46137,1.97692,0.46025,2.39316,0.57117,1.97588,0.45995,1.92788,0.40951,-0.33015,0.00409,-0.41624,-0.0752,0.00111
2015-07-15,112,2015-11-04,2015-H2,2015,192,1.8761,0.43168,2.50778,0.58424,2.44767,0.56651,3.18676,0.77546,2.50826,0.61837,1.98315,0.44921,-0.57157,0.06011,-0.73909,-0.13483,0.01773
2015-07-22,7,2015-07-29,2015-H2,2015,304,0.39854,0.09875,0.38305,0.09468,0.3893,0.09611,0.25685,0.06794,0.40806,0.09865,0.39696,0.09722,0.00924,-0.00625,0.13245,0.00265,-0.00143
2015-07-22,14,2015-08-05,2015-H2,2015,297,0.79679,0.17791,0.73464,0.17599,0.73526,0.17646,0.40832,0.10908,0.77382,0.1852,0.76439,0.17763,0.06153,-0.00061,0.32694,0.00145,-0.00047
2015-07-22,28,2015-08-19,2015-H2,2015,283,0.85124,0.19091,0.73467,0.17937,0.72962,0.17813,0.28735,0.0862,0.68537,0.17519,0.79524,0.18546,0.12162,0.00505,0.44227,0.01278,0.00124
2015-07-22,56,2015-09-16,2015-H2,2015,255,1.25169,0.29092,1.34512,0.31011,1.34783,0.31015,1.17547,0.28755,1.37218,0.30756,1.37163,0.29596,-0.09613,-0.0027,0.17236,-0.01923,-4e-05
2015-07-22,84,2015-10-14,2015-H2,2015,227,1.6052,0.38509,1.88872,0.44573,1.8892,0.44517,2.27468,0.53508,1.92206,0.43885,1.87445,0.40817,-0.284,-0.00048,-0.38548,-0.06007,0.00056
2015-07-22,112,2015-11-11,2015-H2,2015,199,1.92572,0.44488,2.50479,0.60464,2.48858,0.59878,2.99398,0.73094,2.46283,0.61157,2.06561,0.48136,-0.56286,0.01621,-0.5054,-0.15391,0.00585
2015-07-29,7,2015-08-05,2015-H2,2015,311,0.48398,0.10828,0.46619,0.11081,0.46725,0.11034,0.31234,0.0772,0.48583,0.12008,0.47232,0.11209,0.01673,-0.00106,0.1549,-0.00206,0.00047
2015-07-29,14,2015-08-12,2015-H2,2015,304,0.59572,0.13218,0.55282,0.12963,0.55315,0.1303,0.25738,0.06663,0.58189,0.14118,0.56688,0.13219,0.04256,-0.00033,0.29577,0.00188,-0.00067
2015-07-29,28,2015-08-26,2015-H2,2015,290,0.73281,0.16704,0.66998,0.15899,0.66462,0.15783,0.36296,0.09096,0.63909,0.15276,0.68331,0.15964,0.06819,0.00536,0.30166,0.00921,0.00116
2015-07-29,56,2015-09-23,2015-H2,2015,262,1.1343,0.2843,1.31998,0.32102,1.31646,0.32077,1.49665,0.34305,1.36053,0.34394,1.24662,0.29434,-0.18217,0.00352,-0.18019,-0.03647,0.00026
2015-07-29,84,2015-10-21,2015-H2,2015,234,1.39244,0.34409,1.7106,0.39079,1.69009,0.38674,2.26546,0.49292,1.77211,0.39582,1.69435,0.37544,-0.29766,0.02051,-0.57537,-0.04265,0.00405
2015-07-29,112,2015-11-18,2015-H2,2015,206,1.81015,0.43898,2.36123,0.59876,2.3213,0.58539,2.8572,0.71027,2.32751,0.58207,2.1212,0.51831,-0.51114,0.03993,-0.5359,-0.14641,0.01336
2015-08-05,7,2015-08-12,2015-H2,2015,318,0.22498,0.05467,0.22439,0.05111,0.22552,0.05171,0.18036,0.04383,0.22541,0.05368,0.22109,0.05065,-0.00053,-0.00112,0.04516,0.00297,-0.0006
2015-08-05,14,2015-08-19,2015-H2,2015,311,0.30356,0.08447,0.32226,0.08591,0.32361,0.08668,0.41268,0.1144,0.34104,0.09423,0.3093,0.08406,-0.02006,-0.00135,-0.08907,-0.0022,-0.00077
2015-08-05,28,2015-09-02,2015-H2,2015,297,0.54832,0.14047,0.63342,0.15607,0.60201,0.14607,0.71491,0.18503,0.58294,0.14452,0.58485,0.14202,-0.05369,0.03141,-0.11289,-0.0056,0.01
2015-08-05,56,2015-09-30,2015-H2,2015,269,1.04122,0.27332,1.35196,0.33533,1.34303,0.33266,2.1103,0.48166,1.38076,0.3479,1.2091,0.29075,-0.30181,0.00893,-0.76727,-0.05935,0.00267
2015-08-05,84,2015-10-28,2015-H2,2015,241,1.29762,0.32449,1.71488,0.40445,1.68674,0.40152,2.64081,0.57966,1.80364,0.4387,1.64665,0.38913,-0.38912,0.02815,-0.95407,-0.07703,0.00293
2015-08-05,112,2015-11-25,2015-H2,2015,213,1.7644,0.44609,2.3527,0.59766,2.34659,0.59772,3.0553,0.72362,2.35372,0.58753,2.12309,0.5492,-0.58218,0.00612,-0.70872,-0.15163,-6e-05
2015-08-12,7,2015-08-19,2015-H2,2015,325,0.17468,0.04965,0.18029,0.04865,0.18511,0.0503,0.32788,0.0838,0.20657,0.05665,0.18512,0.05148,-0.01044,-0.00482,-0.14277,-0.00065,-0.00165
2015-08-12,14,2015-08-26,2015-H2,2015,318,0.32897,0.09134,0.36258,0.0973,0.36359,0.09709,0.48791,0.13212,0.40797,0.11062,0.35106,0.09678,-0.03462,-0.00101,-0.12432,-0.00576,0.0002
2015-08-12,28,2015-09-09,2015-H2,2015,304,0.53332,0.1446,0.62225,0.16086,0.59755,0.15544,0.8664,0.22218,0.6448,0.16349,0.57824,0.14922,-0.06423,0.02471,-0.26886,-0.01085,0.00541
2015-08-12,56,2015-10-07,2015-H2,2015,276,1.00149,0.26212,1.33381,0.32762,1.33629,0.32903,2.21584,0.5014,1.34423,0.3344,1.18938,0.28817,-0.33481,-0.00248,-0.87955,-0.0669,-0.00141
2015-08-12,84,2015-11-04,2015-H2,2015,248,1.30139,0.32677,1.77875,0.43723,1.7695,0.43649,2.87654,0.65175,1.93656,0.49214,1.65487,0.40682,-0.46812,0.00924,-1.10704,-0.10972,0.00074
2015-08-12,112,2015-12-02,2015-H2,2015,220,1.69003,0.42081,2.25916,0.56128,2.26632,0.56179,3.11352,0.69752,2.33506,0.56564,2.01101,0.51768,-0.57629,-0.00716,-0.8472,-0.14099,-0.00051
2015-08-19,7,2015-08-26,2015-H2,2015,332,0.27697,0.06705,0.28559,0.06455,0.28521,0.06425,0.26972,0.06461,0.29374,0.06627,0.28814,0.06663,-0.00824,0.00038,0.01549,0.0028,0.0003
2015-08-19,14,2015-09-02,2015-H2,2015,325,0.38082,0.0924,0.40839,0.09025,0.41197,0.09079,0.41395,0.10858,0.45329,0.09538,0.40953,0.09483,-0.03115,-0.00358,-0.00198,0.00161,-0.00054
2015-08-19,28,2015-09-16,2015-H2,2015,311,0.59343,0.15169,0.6645,0.16256,0.67583,0.16423,0.90326,0.23852,0.74526,0.17857,0.64308,0.15917,-0.0824,-0.01133,-0.22744,-0.01254,-0.00167
2015-08-19,56,2015-10-14,2015-H2,2015,283,0.99037,0.25497,1.31013,0.32172,1.31843,0.3224,2.11955,0.48611,1.33929,0.32623,1.18309,0.28622,-0.32805,-0.0083,-0.80113,-0.06743,-0.00068
2015-08-19,84,2015-11-11,2015-H2,2015,255,1.34446,0.33062,1.77597,0.43401,1.77448,0.43352,2.63169,0.59646,1.95931,0.49702,1.64181,0.40106,-0.43001,0.00149,-0.85721,-0.1029,0.00049
2015-08-19,112,2015-12-09,2015-H2,2015,227,1.74339,0.43351,2.30733,0.56937,2.30866,0.56763,3.18892,0.69347,2.49369,0.6015,2.1394,0.54887,-0.56527,-0.00133,-0.88026,-0.13412,0.00175
2015-08-26,7,2015-09-02,2015-H2,2015,339,0.18711,0.04911,0.18989,0.05238,0.1848,0.05047,0.17667,0.04917,0.18603,0.05204,0.1913,0.05224,0.00232,0.00509,0.00813,-0.00137,0.0019
2015-08-26,14,2015-09-09,2015-H2,2015,332,0.27363,0.07683,0.27428,0.07428,0.27109,0.07407,0.35237,0.09247,0.25998,0.07214,0.2739,0.07591,0.00255,0.00319,-0.08128,0.00276,0.00021
2015-08-26,28,2015-09-23,2015-H2,2015,318,0.60068,0.17528,0.67803,0.19843,0.68254,0.19927,1.03026,0.29363,0.71241,0.2081,0.66266,0.19479,-0.08186,-0.00451,-0.34772,-0.02399,-0.00084
2015-08-26,56,2015-10-21,2015-H2,2015,290,0.93322,0.2486,1.25886,0.32882,1.23992,0.32358,2.14117,0.50641,1.21817,0.31545,1.13582,0.29071,-0.3067,0.01895,-0.90126,-0.07498,0.00524
2015-08-26,84,2015-11-18,2015-H2,2015,262,1.33883,0.33412,1.81187,0.44991,1.81158,0.45044,2.78258,0.62954,1.94834,0.50177,1.62216,0.39955,-0.47275,0.0003,-0.971,-0.11632,-0.00052
2015-08-26,112,2015-12-16,2015-H2,2015,234,1.60287,0.39636,2.28295,0.54513,2.26271,0.53907,3.47352,0.76087,2.48704,0.58289,2.08725,0.52852,-0.65984,0.02024,-1.21081,-0.14272,0.00606
2015-09-02,7,2015-09-09,2015-H2,2015,346,0.14224,0.03639,0.14798,0.03817,0.14492,0.0371,0.20328,0.04973,0.12839,0.03063,0.15565,0.03953,-0.00268,0.00306,-0.05836,-0.00071,0.00107
2015-09-02,14,2015-09-16,2015-H2,2015,339,0.27614,0.07485,0.28405,0.0789,0.27971,0.07829,0.37878,0.09367,0.25357,0.07145,0.29567,0.08046,-0.00357,0.00434,-0.09907,-0.00343,0.00062
2015-09-02,28,2015-09-30,2015-H2,2015,325,0.55161,0.15156,0.62684,0.16493,0.63892,0.16947,1.03951,0.2568,0.62606,0.16768,0.64246,0.17151,-0.08731,-0.01209,-0.40058,-0.01791,-0.00454
2015-09-02,56,2015-10-28,2015-H2,2015,297,0.93038,0.24098,1.23157,0.31424,1.2259,0.31227,2.04921,0.48359,1.18487,0.30265,1.14009,0.28676,-0.29552,0.00567,-0.82331,-0.07129,0.00197
2015-09-02,84,2015-11-25,2015-H2,2015,269,1.41239,0.34923,1.92578,0.48368,1.91931,0.48212,2.73603,0.60831,1.97889,0.51635,1.71358,0.42058,-0.50692,0.00647,-0.81672,-0.13289,0.00156
2015-09-02,112,2015-12-23,2015-H2,2015,241,1.77934,0.45254,2.48657,0.61597,2.43972,0.60542,3.66578,0.78936,2.62081,0.66077,2.23574,0.58051,-0.66038,0.04684,-1.22606,-0.15288,0.01055
2015-09-09,7,2015-09-16,2015-H2,2015,353,0.17012,0.04556,0.16136,0.0415,0.16117,0.04137,0.17032,0.04205,0.14757,0.03897,0.17408,0.04536,0.00894,0.00018,-0.00915,0.0042,0.00013
2015-09-09,14,2015-09-23,2015-H2,2015,346,0.35518,0.10541,0.34529,0.10747,0.34202,0.10531,0.38617,0.11379,0.31604,0.09682,0.36465,0.10841,0.01316,0.00327,-0.04414,0.0001,0.00216
2015-09-09,28,2015-10-07,2015-H2,2015,332,0.54281,0.14325,0.60022,0.14778,0.59786,0.14768,0.83982,0.19636,0.52072,0.12752,0.62194,0.15513,-0.05505,0.00235,-0.24196,-0.00443,0.0001
2015-09-09,56,2015-11-04,2015-H2,2015,304,0.97399,0.2527,1.20362,0.31563,1.20394,0.31536,1.90283,0.47456,1.15006,0.3088,1.174,0.30334,-0.22995,-0.00032,-0.69889,-0.06266,0.00027
2015-09-09,84,2015-12-02,2015-H2,2015,276,1.45129,0.35767,1.91803,0.48535,1.91793,0.48546,2.63902,0.57024,1.86639,0.49141,1.74317,0.42815,-0.46664,0.0001,-0.72108,-0.12779,-0.00011
2015-09-09,112,2015-12-30,2015-H2,2015,248,1.77662,0.44049,2.55758,0.61119,2.5446,0.60796,4.12281,0.85327,2.61016,0.64369,2.30863,0.57484,-0.76798,0.01298,-1.57821,-0.16747,0.00323
2015-09-16,7,2015-09-23,2015-H2,2015,360,0.23154,0.06731,0.23045,0.06554,0.22858,0.06573,0.22004,0.06062,0.22721,0.05996,0.23657,0.06999,0.00295,0.00187,0.00855,0.00157,-0.0002
2015-09-16,14,2015-09-30,2015-H2,2015,353,0.30974,0.08655,0.29153,0.08072,0.29126,0.08056,0.32636,0.08868,0.26934,0.07358,0.31732,0.08622,0.01848,0.00027,-0.0351,0.00598,0.00016
2015-09-16,28,2015-10-14,2015-H2,2015,339,0.51411,0.13965,0.50967,0.1374,0.50221,0.1359,0.7457,0.17904,0.43204,0.117,0.55515,0.14803,0.0119,0.00746,-0.24349,0.00375,0.0015
2015-09-16,56,2015-11-11,2015-H2,2015,311,0.99208,0.24818,1.14705,0.28922,1.15671,0.29153,1.50351,0.38045,1.08982,0.28903,1.16937,0.28789,-0.16464,-0.00966,-0.34679,-0.04335,-0.0023
2015-09-16,84,2015-12-09,2015-H2,2015,283,1.4202,0.35446,1.80019,0.47103,1.80297,0.47126,2.41415,0.52885,1.72597,0.46075,1.70732,0.42525,-0.38277,-0.00278,-0.61118,-0.11681,-0.00023
2015-09-16,112,2016-01-06,2015-H2,2015,255,1.87872,0.4647,2.63221,0.61388,2.62855,0.61247,4.69778,0.96366,2.62657,0.65028,2.37312,0.579,-0.74983,0.00366,-2.06923,-0.14777,0.00141
2015-09-23,7,2015-09-30,2015-H2,2015,367,0.16344,0.04149,0.14905,0.03384,0.14667,0.03302,0.14892,0.03307,0.13835,0.03212,0.16448,0.03757,0.01677,0.00238,-0.00225,0.00847,0.00083
2015-09-23,14,2015-10-07,2015-H2,2015,360,0.3463,0.09065,0.32482,0.07921,0.32543,0.07981,0.34635,0.08409,0.32352,0.07516,0.35001,0.08831,0.02087,-0.00061,-0.02092,0.01084,-0.0006
2015-09-23,28,2015-10-21,2015-H2,2015,346,0.49844,0.12937,0.46353,0.122,0.46582,0.12288,0.70329,0.16352,0.41292,0.11941,0.53672,0.13436,0.03262,-0.00229,-0.23747,0.00649,-0.00088
