wave,survey_date,period,donor_party,donor_party_code_raw,recipient_party,recipient_party_code_raw,vote_estimate_pct,vote_margin_error_pp,vote_value_status,second_choice_estimate_pct,second_choice_margin_error_pp,second_choice_value_status,donor_overall_sympathy_pct,donor_overall_sympathy_margin_error_pp,donor_overall_sympathy_value_status,recipient_overall_sympathy_pct,recipient_overall_sympathy_margin_error_pp,recipient_overall_sympathy_value_status,recipient_overall_vote_pct,recipient_overall_vote_margin_error_pp,recipient_overall_vote_value_status
2011M11,2011-11-01,2011-11,S,s,MP,mp,4.2,1.1,observed,24.4,2.3,observed,29.8,1.0,observed,10.4,0.7,observed,11.5,0.7,observed
2011M11,2011-11-01,2011-11,S,s,S,s,74.4,2.4,observed,0.0,0.0,observed,29.8,1.0,observed,29.8,1.0,observed,27.2,0.9,observed
2011M11,2011-11-01,2011-11,S,s,SD,SD,0.8,0.5,observed,1.6,0.7,observed,29.8,1.0,observed,4.7,0.6,observed,5.4,0.5,observed
2011M11,2011-11-01,2011-11,S,s,V,v,2.3,0.8,observed,20.3,2.2,observed,29.8,1.0,observed,5.1,0.5,observed,5.6,0.5,observed
2011M11,2011-11-01,2011-11,SD,SD,C,c,0.0,0.0,observed,,,suppressed,4.7,0.6,observed,5.5,0.6,observed,5.7,0.5,observed
2011M11,2011-11-01,2011-11,SD,SD,KD,kd,0.0,0.0,observed,,,suppressed,4.7,0.6,observed,3.8,0.5,observed,3.9,0.4,observed
2011M11,2011-11-01,2011-11,SD,SD,L,l,0.0,0.0,observed,7.6,4.3,observed,4.7,0.6,observed,6.2,0.6,observed,6.0,0.5,observed
2011M11,2011-11-01,2011-11,SD,SD,M,m,,,suppressed,21.8,6.5,observed,4.7,0.6,observed,33.1,1.0,observed,33.4,0.9,observed
2011M11,2011-11-01,2011-11,SD,SD,MP,mp,0.0,0.0,observed,,,suppressed,4.7,0.6,observed,10.4,0.7,observed,11.5,0.7,observed
2011M11,2011-11-01,2011-11,SD,SD,S,s,,,suppressed,22.4,6.6,observed,4.7,0.6,observed,29.8,1.0,observed,27.2,0.9,observed
2011M11,2011-11-01,2011-11,SD,SD,SD,SD,91.6,4.7,observed,0.0,0.0,observed,4.7,0.6,observed,4.7,0.6,observed,5.4,0.5,observed
2011M11,2011-11-01,2011-11,SD,SD,V,v,0.0,0.0,observed,2.0,2.0,observed,4.7,0.6,observed,5.1,0.5,observed,5.6,0.5,observed
2011M11,2011-11-01,2011-11,V,v,C,c,0.0,0.0,observed,0.0,0.0,observed,5.1,0.5,observed,5.5,0.6,observed,5.7,0.5,observed
2011M11,2011-11-01,2011-11,V,v,KD,kd,,,suppressed,0.0,0.0,observed,5.1,0.5,observed,3.8,0.5,observed,3.9,0.4,observed
2011M11,2011-11-01,2011-11,V,v,L,l,0.0,0.0,observed,,,suppressed,5.1,0.5,observed,6.2,0.6,observed,6.0,0.5,observed
2011M11,2011-11-01,2011-11,V,v,M,m,0.0,0.0,observed,2.2,1.9,observed,5.1,0.5,observed,33.1,1.0,observed,33.4,0.9,observed
2011M11,2011-11-01,2011-11,V,v,MP,mp,3.1,2.3,observed,29.8,5.9,observed,5.1,0.5,observed,10.4,0.7,observed,11.5,0.7,observed
2011M11,2011-11-01,2011-11,V,v,S,s,2.2,1.8,observed,47.2,6.5,observed,5.1,0.5,observed,29.8,1.0,observed,27.2,0.9,observed
2011M11,2011-11-01,2011-11,V,v,SD,SD,,,suppressed,0.0,0.0,observed,5.1,0.5,observed,4.7,0.6,observed,5.4,0.5,observed
2011M11,2011-11-01,2011-11,V,v,V,v,84.0,4.9,observed,0.0,0.0,observed,5.1,0.5,observed,5.1,0.5,observed,5.6,0.5,observed
2012M05,2012-05-01,2012-05,C,c,C,c,73.0,6.6,observed,0.0,0.0,observed,4.9,0.6,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,C,c,KD,kd,,,suppressed,6.4,3.4,observed,4.9,0.6,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,C,c,L,l,,,suppressed,9.4,4.4,observed,4.9,0.6,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,C,c,M,m,3.7,2.8,observed,32.5,6.9,observed,4.9,0.6,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,C,c,MP,mp,0.0,0.0,observed,8.9,4.1,observed,4.9,0.6,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,C,c,S,s,,,suppressed,7.3,3.6,observed,4.9,0.6,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,C,c,SD,SD,,,suppressed,2.6,2.6,observed,4.9,0.6,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,C,c,V,v,0.0,0.0,observed,,,suppressed,4.9,0.6,observed,5.7,0.6,observed,6.0,0.6,observed
2012M05,2012-05-01,2012-05,KD,kd,C,c,,,suppressed,11.6,5.6,observed,3.5,0.5,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,KD,kd,KD,kd,75.9,7.6,observed,0.0,0.0,observed,3.5,0.5,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,KD,kd,L,l,,,suppressed,14.9,6.6,observed,3.5,0.5,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,KD,kd,M,m,7.8,4.9,observed,33.2,8.3,observed,3.5,0.5,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,KD,kd,MP,mp,,,suppressed,8.3,4.7,observed,3.5,0.5,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,KD,kd,S,s,,,suppressed,8.3,5.1,observed,3.5,0.5,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,KD,kd,SD,SD,,,suppressed,,,suppressed,3.5,0.5,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,KD,kd,V,v,0.0,0.0,observed,,,suppressed,3.5,0.5,observed,5.7,0.6,observed,6.0,0.6,observed
2012M05,2012-05-01,2012-05,L,l,C,c,,,suppressed,13.6,4.4,observed,5.5,0.6,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,L,l,KD,kd,,,suppressed,5.3,3.1,observed,5.5,0.6,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,L,l,L,l,76.3,5.6,observed,0.0,0.0,observed,5.5,0.6,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,L,l,M,m,5.4,2.7,observed,44.5,6.3,observed,5.5,0.6,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,L,l,MP,mp,,,suppressed,10.3,4.0,observed,5.5,0.6,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,L,l,S,s,1.8,1.7,observed,8.1,3.4,observed,5.5,0.6,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,L,l,SD,SD,0.0,0.0,observed,,,suppressed,5.5,0.6,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,L,l,V,v,,,suppressed,,,suppressed,5.5,0.6,observed,5.7,0.6,observed,6.0,0.6,observed
2012M05,2012-05-01,2012-05,M,m,C,c,,,suppressed,8.9,1.5,observed,28.4,1.0,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,M,m,KD,kd,1.5,0.7,observed,6.2,1.3,observed,28.4,1.0,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,M,m,L,l,0.5,0.4,observed,32.3,2.5,observed,28.4,1.0,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,M,m,M,m,85.3,2.0,observed,0.0,0.0,observed,28.4,1.0,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,M,m,MP,mp,,,suppressed,6.4,1.4,observed,28.4,1.0,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,M,m,S,s,1.4,0.7,observed,11.9,1.8,observed,28.4,1.0,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,M,m,SD,SD,0.7,0.5,observed,3.9,1.1,observed,28.4,1.0,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,M,m,V,v,0.0,0.0,observed,0.8,0.5,observed,28.4,1.0,observed,5.7,0.6,observed,6.0,0.6,observed
2012M05,2012-05-01,2012-05,MP,mp,C,c,,,suppressed,6.1,2.4,observed,8.2,0.7,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,MP,mp,KD,kd,,,suppressed,,,suppressed,8.2,0.7,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,MP,mp,L,l,,,suppressed,5.4,2.2,observed,8.2,0.7,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,MP,mp,M,m,0.9,0.9,observed,7.2,2.9,observed,8.2,0.7,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,MP,mp,MP,mp,75.3,4.6,observed,0.0,0.0,observed,8.2,0.7,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,MP,mp,S,s,6.2,2.7,observed,36.6,5.1,observed,8.2,0.7,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,MP,mp,SD,SD,,,suppressed,,,suppressed,8.2,0.7,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,MP,mp,V,v,2.0,1.4,observed,13.9,3.6,observed,8.2,0.7,observed,5.7,0.6,observed,6.0,0.6,observed
2012M05,2012-05-01,2012-05,S,s,C,c,,,suppressed,2.6,0.8,observed,38.0,1.1,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,S,s,KD,kd,0.0,0.0,observed,1.2,0.6,observed,38.0,1.1,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,S,s,L,l,,,suppressed,4.0,0.9,observed,38.0,1.1,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,S,s,M,m,0.8,0.4,observed,8.1,1.4,observed,38.0,1.1,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,S,s,MP,mp,1.0,0.6,observed,22.6,2.1,observed,38.0,1.1,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,S,s,S,s,87.6,1.8,observed,0.0,0.0,observed,38.0,1.1,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,S,s,SD,SD,0.6,0.4,observed,2.6,0.9,observed,38.0,1.1,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,S,s,V,v,0.6,0.4,observed,21.2,2.0,observed,38.0,1.1,observed,5.7,0.6,observed,6.0,0.6,observed
2012M05,2012-05-01,2012-05,SD,SD,C,c,0.0,0.0,observed,,,suppressed,5.0,0.6,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,SD,SD,KD,kd,0.0,0.0,observed,,,suppressed,5.0,0.6,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,SD,SD,L,l,0.0,0.0,observed,5.9,3.7,observed,5.0,0.6,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,SD,SD,M,m,,,suppressed,17.6,5.9,observed,5.0,0.6,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,SD,SD,MP,mp,,,suppressed,,,suppressed,5.0,0.6,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,SD,SD,S,s,5.0,3.3,observed,25.7,6.9,observed,5.0,0.6,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,SD,SD,SD,SD,84.2,5.5,observed,0.0,0.0,observed,5.0,0.6,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,SD,SD,V,v,,,suppressed,4.1,3.3,observed,5.0,0.6,observed,5.7,0.6,observed,6.0,0.6,observed
2012M05,2012-05-01,2012-05,V,v,C,c,0.0,0.0,observed,0.0,0.0,observed,5.7,0.6,observed,4.9,0.6,observed,5.0,0.5,observed
2012M05,2012-05-01,2012-05,V,v,KD,kd,0.0,0.0,observed,0.0,0.0,observed,5.7,0.6,observed,3.5,0.5,observed,3.7,0.4,observed
2012M05,2012-05-01,2012-05,V,v,L,l,0.0,0.0,observed,,,suppressed,5.7,0.6,observed,5.5,0.6,observed,5.3,0.5,observed
2012M05,2012-05-01,2012-05,V,v,M,m,0.0,0.0,observed,,,suppressed,5.7,0.6,observed,28.4,1.0,observed,28.4,0.9,observed
2012M05,2012-05-01,2012-05,V,v,MP,mp,,,suppressed,32.0,6.0,observed,5.7,0.6,observed,8.2,0.7,observed,7.9,0.6,observed
2012M05,2012-05-01,2012-05,V,v,S,s,6.9,3.4,observed,51.8,6.4,observed,5.7,0.6,observed,38.0,1.1,observed,37.6,1.0,observed
2012M05,2012-05-01,2012-05,V,v,SD,SD,0.0,0.0,observed,,,suppressed,5.7,0.6,observed,5.0,0.6,observed,5.4,0.6,observed
2012M05,2012-05-01,2012-05,V,v,V,v,83.2,4.9,observed,0.0,0.0,observed,5.7,0.6,observed,5.7,0.6,observed,6.0,0.6,observed
2012M11,2012-11-01,2012-11,C,c,C,c,81.6,5.6,observed,0.0,0.0,observed,4.3,0.5,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,C,c,KD,kd,,,suppressed,6.1,3.4,observed,4.3,0.5,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,C,c,L,l,,,suppressed,12.4,5.0,observed,4.3,0.5,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,C,c,M,m,2.7,2.4,observed,33.6,7.1,observed,4.3,0.5,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,C,c,MP,mp,,,suppressed,6.9,3.6,observed,4.3,0.5,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,C,c,S,s,3.6,2.7,observed,7.7,4.0,observed,4.3,0.5,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,C,c,SD,SD,0.0,0.0,observed,,,suppressed,4.3,0.5,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,C,c,V,v,0.0,0.0,observed,,,suppressed,4.3,0.5,observed,5.3,0.5,observed,5.2,0.5,observed
2012M11,2012-11-01,2012-11,KD,kd,C,c,0.0,0.0,observed,10.8,5.2,observed,3.7,0.5,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,KD,kd,KD,kd,79.7,6.9,observed,0.0,0.0,observed,3.7,0.5,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,KD,kd,L,l,,,suppressed,15.0,6.0,observed,3.7,0.5,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,KD,kd,M,m,4.1,3.8,observed,35.9,8.2,observed,3.7,0.5,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,KD,kd,MP,mp,0.0,0.0,observed,4.7,3.4,observed,3.7,0.5,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,KD,kd,S,s,,,suppressed,8.4,5.4,observed,3.7,0.5,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,KD,kd,SD,SD,,,suppressed,,,suppressed,3.7,0.5,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,KD,kd,V,v,0.0,0.0,observed,,,suppressed,3.7,0.5,observed,5.3,0.5,observed,5.2,0.5,observed
2012M11,2012-11-01,2012-11,L,l,C,c,,,suppressed,13.6,4.2,observed,5.9,0.5,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,L,l,KD,kd,1.7,1.6,observed,5.4,3.0,observed,5.9,0.5,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,L,l,L,l,74.6,5.4,observed,0.0,0.0,observed,5.9,0.5,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,L,l,M,m,4.7,2.5,observed,44.6,6.2,observed,5.9,0.5,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,L,l,MP,mp,,,suppressed,7.6,3.2,observed,5.9,0.5,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,L,l,S,s,2.2,1.8,observed,12.2,4.1,observed,5.9,0.5,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,L,l,SD,SD,1.5,1.5,observed,1.4,1.4,observed,5.9,0.5,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,L,l,V,v,0.0,0.0,observed,0.0,0.0,observed,5.9,0.5,observed,5.3,0.5,observed,5.2,0.5,observed
2012M11,2012-11-01,2012-11,M,m,C,c,0.7,0.5,observed,7.5,1.4,observed,28.7,1.0,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,M,m,KD,kd,1.8,0.8,observed,7.3,1.4,observed,28.7,1.0,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,M,m,L,l,0.4,0.4,observed,31.3,2.5,observed,28.7,1.0,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,M,m,M,m,86.7,1.9,observed,0.0,0.0,observed,28.7,1.0,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,M,m,MP,mp,,,suppressed,6.2,1.3,observed,28.7,1.0,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,M,m,S,s,0.7,0.5,observed,12.1,1.8,observed,28.7,1.0,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,M,m,SD,SD,1.7,0.7,observed,5.8,1.3,observed,28.7,1.0,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,M,m,V,v,0.0,0.0,observed,0.5,0.4,observed,28.7,1.0,observed,5.3,0.5,observed,5.2,0.5,observed
2012M11,2012-11-01,2012-11,MP,mp,C,c,,,suppressed,4.0,1.9,observed,8.1,0.7,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,MP,mp,KD,kd,0.0,0.0,observed,1.6,1.5,observed,8.1,0.7,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,MP,mp,L,l,0.0,0.0,observed,6.2,2.7,observed,8.1,0.7,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,MP,mp,M,m,,,suppressed,8.4,2.7,observed,8.1,0.7,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,MP,mp,MP,mp,76.8,4.7,observed,0.0,0.0,observed,8.1,0.7,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,MP,mp,S,s,4.2,2.4,observed,35.6,4.9,observed,8.1,0.7,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,MP,mp,SD,SD,0.0,0.0,observed,,,suppressed,8.1,0.7,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,MP,mp,V,v,1.1,1.0,observed,16.7,3.8,observed,8.1,0.7,observed,5.3,0.5,observed,5.2,0.5,observed
2012M11,2012-11-01,2012-11,S,s,C,c,0.2,0.2,observed,2.3,0.8,observed,36.0,1.1,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,S,s,KD,kd,,,suppressed,1.1,0.6,observed,36.0,1.1,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,S,s,L,l,,,suppressed,4.1,1.0,observed,36.0,1.1,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,S,s,M,m,0.9,0.5,observed,9.7,1.5,observed,36.0,1.1,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,S,s,MP,mp,1.0,0.5,observed,22.3,2.1,observed,36.0,1.1,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,S,s,S,s,86.9,1.7,observed,0.0,0.0,observed,36.0,1.1,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,S,s,SD,SD,1.2,0.6,observed,3.8,1.0,observed,36.0,1.1,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,S,s,V,v,1.1,0.5,observed,19.8,2.0,observed,36.0,1.1,observed,5.3,0.5,observed,5.2,0.5,observed
2012M11,2012-11-01,2012-11,SD,SD,C,c,,,suppressed,,,suppressed,7.0,0.7,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,SD,SD,KD,kd,0.0,0.0,observed,1.5,1.3,observed,7.0,0.7,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,SD,SD,L,l,,,suppressed,5.7,3.0,observed,7.0,0.7,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,SD,SD,M,m,1.0,1.0,observed,26.5,5.5,observed,7.0,0.7,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,SD,SD,MP,mp,,,suppressed,2.5,2.2,observed,7.0,0.7,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,SD,SD,S,s,,,suppressed,28.9,5.9,observed,7.0,0.7,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,SD,SD,SD,SD,91.6,3.5,observed,0.0,0.0,observed,7.0,0.7,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,SD,SD,V,v,,,suppressed,2.2,1.8,observed,7.0,0.7,observed,5.3,0.5,observed,5.2,0.5,observed
2012M11,2012-11-01,2012-11,V,v,C,c,0.0,0.0,observed,0.0,0.0,observed,5.3,0.5,observed,4.3,0.5,observed,4.8,0.5,observed
2012M11,2012-11-01,2012-11,V,v,KD,kd,0.0,0.0,observed,0.0,0.0,observed,5.3,0.5,observed,3.7,0.5,observed,4.1,0.4,observed
2012M11,2012-11-01,2012-11,V,v,L,l,0.0,0.0,observed,,,suppressed,5.3,0.5,observed,5.9,0.5,observed,5.7,0.5,observed
2012M11,2012-11-01,2012-11,V,v,M,m,,,suppressed,1.3,1.3,observed,5.3,0.5,observed,28.7,1.0,observed,27.9,0.9,observed
2012M11,2012-11-01,2012-11,V,v,MP,mp,1.9,1.8,observed,33.4,6.2,observed,5.3,0.5,observed,8.1,0.7,observed,8.5,0.7,observed
2012M11,2012-11-01,2012-11,V,v,S,s,6.0,3.3,observed,50.5,6.6,observed,5.3,0.5,observed,36.0,1.1,observed,34.4,1.0,observed
2012M11,2012-11-01,2012-11,V,v,SD,SD,,,suppressed,2.8,2.2,observed,5.3,0.5,observed,7.0,0.7,observed,8.1,0.7,observed
2012M11,2012-11-01,2012-11,V,v,V,v,81.0,5.4,observed,0.0,0.0,observed,5.3,0.5,observed,5.3,0.5,observed,5.2,0.5,observed
2013M05,2013-05-01,2013-05,C,c,C,c,72.5,7.3,observed,0.0,0.0,observed,4.5,0.6,observed,4.5,0.6,observed,4.2,0.5,observed
2013M05,2013-05-01,2013-05,C,c,KD,kd,,,suppressed,6.1,3.7,observed,4.5,0.6,observed,3.4,0.4,observed,3.5,0.4,observed
2013M05,2013-05-01,2013-05,C,c,L,l,0.0,0.0,observed,12.6,5.2,observed,4.5,0.6,observed,6.2,0.6,observed,6.4,0.6,observed
2013M05,2013-05-01,2013-05,C,c,M,m,4.9,3.3,observed,30.3,7.3,observed,4.5,0.6,observed,27.0,1.0,observed,27.2,1.0,observed
2013M05,2013-05-01,2013-05,C,c,MP,mp,,,suppressed,9.2,4.4,observed,4.5,0.6,observed,8.3,0.7,observed,8.1,0.7,observed
2013M05,2013-05-01,2013-05,C,c,S,s,,,suppressed,9.2,4.7,observed,4.5,0.6,observed,35.7,1.2,observed,35.1,1.1,observed
2013M05,2013-05-01,2013-05,C,c,SD,SD,,,suppressed,3.3,2.8,observed,4.5,0.6,observed,7.0,0.7,observed,7.7,0.7,observed
2013M05,2013-05-01,2013-05,C,c,V,v,,,suppressed,0.0,0.0,observed,4.5,0.6,observed,6.5,0.7,observed,6.5,0.6,observed
2013M05,2013-05-01,2013-05,KD,kd,C,c,,,suppressed,11.3,5.7,observed,3.4,0.4,observed,4.5,0.6,observed,4.2,0.5,observed
2013M05,2013-05-01,2013-05,KD,kd,KD,kd,75.8,7.7,observed,0.0,0.0,observed,3.4,0.4,observed,3.4,0.4,observed,3.5,0.4,observed
2013M05,2013-05-01,2013-05,KD,kd,L,l,,,suppressed,17.8,6.8,observed,3.4,0.4,observed,6.2,0.6,observed,6.4,0.6,observed
2013M05,2013-05-01,2013-05,KD,kd,M,m,3.7,3.3,observed,33.9,8.4,observed,3.4,0.4,observed,27.0,1.0,observed,27.2,1.0,observed
2013M05,2013-05-01,2013-05,KD,kd,MP,mp,,,suppressed,7.2,4.6,observed,3.4,0.4,observed,8.3,0.7,observed,8.1,0.7,observed
2013M05,2013-05-01,2013-05,KD,kd,S,s,,,suppressed,3.4,3.0,observed,3.4,0.4,observed,35.7,1.2,observed,35.1,1.1,observed
2013M05,2013-05-01,2013-05,KD,kd,SD,SD,0.0,0.0,observed,,,suppressed,3.4,0.4,observed,7.0,0.7,observed,7.7,0.7,observed
2013M05,2013-05-01,2013-05,KD,kd,V,v,0.0,0.0,observed,0.0,0.0,observed,3.4,0.4,observed,6.5,0.7,observed,6.5,0.6,observed
2013M05,2013-05-01,2013-05,L,l,C,c,,,suppressed,11.0,4.1,observed,6.2,0.6,observed,4.5,0.6,observed,4.2,0.5,observed
2013M05,2013-05-01,2013-05,L,l,KD,kd,2.8,2.2,observed,5.8,3.0,observed,6.2,0.6,observed,3.4,0.4,observed,3.5,0.4,observed
2013M05,2013-05-01,2013-05,L,l,L,l,78.3,5.2,observed,0.0,0.0,observed,6.2,0.6,observed,6.2,0.6,observed,6.4,0.6,observed
2013M05,2013-05-01,2013-05,L,l,M,m,6.9,3.0,observed,44.9,6.4,observed,6.2,0.6,observed,27.0,1.0,observed,27.2,1.0,observed
2013M05,2013-05-01,2013-05,L,l,MP,mp,,,suppressed,8.0,3.4,observed,6.2,0.6,observed,8.3,0.7,observed,8.1,0.7,observed
2013M05,2013-05-01,2013-05,L,l,S,s,,,suppressed,12.5,4.2,observed,6.2,0.6,observed,35.7,1.2,observed,35.1,1.1,observed
2013M05,2013-05-01,2013-05,L,l,SD,SD,0.0,0.0,observed,2.1,1.7,observed,6.2,0.6,observed,7.0,0.7,observed,7.7,0.7,observed
2013M05,2013-05-01,2013-05,L,l,V,v,0.0,0.0,observed,,,suppressed,6.2,0.6,observed,6.5,0.7,observed,6.5,0.6,observed
2013M05,2013-05-01,2013-05,M,m,C,c,0.5,0.4,observed,5.8,1.4,observed,27.0,1.0,observed,4.5,0.6,observed,4.2,0.5,observed
