wave,survey_date,period,best_party_code_raw,best_party_raw,best_party,best_party_type,second_choice_code_raw,second_choice_raw,second_choice_party,second_choice_type,estimate_pct,margin_error_pp,value_status,source_table
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,9.8,4.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,14.5,4.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,6.9,3.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,7.8,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,46.0,6.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,4.6,2.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,7.8,3.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,SD,SD,SD,parliamentary_party,2.9,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,c,C,C,parliamentary_party,36.6,6.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,3.8,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,kd,KD,KD,parliamentary_party,3.4,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,m,M,M,parliamentary_party,28.7,5.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,mp,MP,MP,parliamentary_party,2.5,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,s,S,S,parliamentary_party,12.6,4.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,8.9,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,l,L,L,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,SD,SD,SD,parliamentary_party,15.4,2.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,c,C,C,parliamentary_party,16.2,2.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,5.3,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,kd,KD,KD,parliamentary_party,24.0,2.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,l,L,L,parliamentary_party,18.8,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,mp,MP,MP,parliamentary_party,0.9,0.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,s,S,S,parliamentary_party,9.5,2.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,8.5,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,m,M,M,parliamentary_party,övr,övriga,OTHER,other_party,0.5,0.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,c,C,C,parliamentary_party,16.5,5.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,5.5,4.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,l,L,L,parliamentary_party,2.9,2.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,m,M,M,parliamentary_party,5.5,3.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,s,S,S,parliamentary_party,39.9,7.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,v,V,V,parliamentary_party,15.7,5.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.3,3.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,mp,MP,MP,parliamentary_party,övr,övriga,OTHER,other_party,5.9,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,SD,SD,SD,parliamentary_party,3.9,1.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,c,C,C,parliamentary_party,16.3,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,11.3,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,kd,KD,KD,parliamentary_party,1.5,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,l,L,L,parliamentary_party,7.0,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,m,M,M,parliamentary_party,8.1,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,mp,MP,MP,parliamentary_party,13.3,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,v,V,V,parliamentary_party,23.5,2.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,14.3,2.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,s,S,S,parliamentary_party,övr,övriga,OTHER,other_party,0.6,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,c,C,C,parliamentary_party,2.4,1.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,7.1,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,20.0,4.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,s,S,S,parliamentary_party,49.2,5.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,4.0,2.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,14.6,3.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,18.0,10.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,13.5,9.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,10.0,9.2,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,30.3,12.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2018M11,2018-11-01,2018-11,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,11.9,3.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,41.2,4.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,0.7,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,26.6,4.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,mp,MP,MP,parliamentary_party,1.7,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,s,S,S,parliamentary_party,8.3,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,1.4,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,5.6,2.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,SD,SD,SD,parliamentary_party,övr,övriga,OTHER,other_party,1.5,1.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,SD,SD,SD,parliamentary_party,1.5,1.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,2.6,1.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,kd,KD,KD,parliamentary_party,7.5,2.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,l,L,L,parliamentary_party,29.5,5.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,m,M,M,parliamentary_party,21.4,4.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,mp,MP,MP,parliamentary_party,10.8,3.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,s,S,S,parliamentary_party,14.9,4.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,v,V,V,parliamentary_party,1.9,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,9.7,3.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,c,C,C,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,5.4,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,7.6,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,7.2,0.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,13.3,1.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,6.6,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,12.3,1.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,7.4,0.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,9.4,0.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,7.5,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,21.5,1.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,2.0,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,99.8,0.4,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,19.3,4.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,7.8,2.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,7.6,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,4.2,1.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,48.4,5.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,0.9,0.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,4.5,1.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.3,2.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,c,C,C,parliamentary_party,33.6,6.5,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,4.7,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,kd,KD,KD,parliamentary_party,7.5,3.6,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,m,M,M,parliamentary_party,29.1,6.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,mp,MP,MP,parliamentary_party,4.1,2.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,s,S,S,parliamentary_party,14.3,5.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,4.9,2.8,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,SD,SD,SD,parliamentary_party,10.8,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,c,C,C,parliamentary_party,9.9,2.3,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,inget parti,inget parti,NO_SECOND_CHOICE,no_second_choice,5.4,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,kd,KD,KD,parliamentary_party,39.1,3.9,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,l,L,L,parliamentary_party,15.2,3.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,mp,MP,MP,parliamentary_party,2.0,1.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,s,S,S,parliamentary_party,8.7,2.7,observed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201D/Nastbastaparti190
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,8.2,2.1,observed,ME/ME0201/ME0201D/Nastbastaparti190
