wave,survey_date,period,best_party_code_raw,best_party_raw,best_party,best_party_type,vote_party_code_raw,vote_party_raw,vote_party,vote_party_type,estimate_pct,margin_error_pp,value_status,source_table
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,15.0,0.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,blankt,blankt,BLANK_VOTE,blank_vote,4.5,0.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,6.1,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,10.5,0.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,2.7,0.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,13.4,0.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,4.5,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,22.3,1.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,7.0,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,12.7,1.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,1.1,0.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,5.5,2.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,blankt,blankt,BLANK_VOTE,blank_vote,17.0,4.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,2.8,1.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,3.8,2.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,0.7,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,5.0,2.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,0.6,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,5.2,2.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,1.1,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,57.2,5.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,SD,SD,SD,parliamentary_party,2.8,1.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,5.0,3.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,kd,KD,KD,parliamentary_party,87.5,4.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,m,M,M,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,2.9,1.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,kd,KD,KD,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,2.8,2.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,c,C,C,parliamentary_party,3.1,2.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,kd,KD,KD,parliamentary_party,5.7,3.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,l,L,L,parliamentary_party,67.3,7.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,m,M,M,parliamentary_party,5.8,3.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,mp,MP,MP,parliamentary_party,2.3,2.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,s,S,S,parliamentary_party,2.7,2.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,9.2,5.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,l,L,L,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,SD,SD,SD,parliamentary_party,3.0,1.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,1.5,1.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,c,C,C,parliamentary_party,0.6,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,kd,KD,KD,parliamentary_party,8.3,2.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,m,M,M,parliamentary_party,78.7,3.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,s,S,S,parliamentary_party,0.7,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.6,2.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,m,M,M,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,c,C,C,parliamentary_party,1.4,1.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,mp,MP,MP,parliamentary_party,77.3,6.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,s,S,S,parliamentary_party,8.5,3.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.8,3.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,mp,MP,MP,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,SD,SD,SD,parliamentary_party,1.5,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,2.7,1.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,c,C,C,parliamentary_party,0.8,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,m,M,M,parliamentary_party,1.3,0.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,mp,MP,MP,parliamentary_party,1.7,1.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,s,S,S,parliamentary_party,83.0,2.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,v,V,V,parliamentary_party,1.9,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,6.7,1.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,s,S,S,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,3.6,2.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,kd,KD,KD,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,m,M,M,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,mp,MP,MP,parliamentary_party,1.6,1.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,s,S,S,parliamentary_party,3.3,1.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,v,V,V,parliamentary_party,83.8,4.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,5.8,3.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,v,V,V,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,SD,SD,SD,parliamentary_party,10.9,7.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,blankt,blankt,BLANK_VOTE,blank_vote,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,m,M,M,parliamentary_party,4.7,4.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,v,V,V,parliamentary_party,14.0,7.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,8.0,6.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M05,2019-05-01,2019-05,övr,övriga,OTHER,other_party,övr,övriga,OTHER,other_party,53.1,12.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,SD,SD,SD,parliamentary_party,93.3,2.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,2.5,1.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,c,C,C,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,kd,KD,KD,parliamentary_party,0.6,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,l,L,L,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,m,M,M,parliamentary_party,1.2,0.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,mp,MP,MP,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,s,S,S,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,1.8,1.1,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,SD,SD,SD,parliamentary_party,övr,övriga,OTHER,other_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,SD,SD,SD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,blankt,blankt,BLANK_VOTE,blank_vote,2.1,1.8,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,c,C,C,parliamentary_party,82.2,4.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,kd,KD,KD,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,l,L,L,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,m,M,M,parliamentary_party,2.3,1.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,mp,MP,MP,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,s,S,S,parliamentary_party,3.5,2.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,v,V,V,parliamentary_party,0.0,0.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,7.1,3.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,c,C,C,parliamentary_party,övr,övriga,OTHER,other_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,SD,SD,SD,parliamentary_party,19.3,0.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,blankt,blankt,BLANK_VOTE,blank_vote,5.2,0.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,c,C,C,parliamentary_party,5.8,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,kd,KD,KD,parliamentary_party,5.7,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,l,L,L,parliamentary_party,2.6,0.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,m,M,M,parliamentary_party,14.6,0.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,mp,MP,MP,parliamentary_party,4.2,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,s,S,S,parliamentary_party,19.7,1.0,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,v,V,V,parliamentary_party,7.2,0.5,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,14.3,1.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,hela väljarkåren,hela väljarkåren,TOTAL_ELECTORATE,total_electorate,övr,övriga,OTHER,other_party,1.4,0.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,SD,SD,SD,parliamentary_party,3.5,1.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,blankt,blankt,BLANK_VOTE,blank_vote,18.0,4.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,c,C,C,parliamentary_party,1.1,0.7,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,kd,KD,KD,parliamentary_party,1.6,1.2,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,l,L,L,parliamentary_party,0.6,0.6,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,m,M,M,parliamentary_party,5.5,2.4,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,mp,MP,MP,parliamentary_party,2.3,1.9,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,s,S,S,parliamentary_party,5.0,2.3,observed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,v,V,V,parliamentary_party,,,suppressed,ME/ME0201/ME0201A/Rostningssympati170
2019M11,2019-11-01,2019-11,ingen sympati/vet ej,ingen sympati/vet ej,NO_SYMPATHY_OR_DONT_KNOW,no_sympathy,vet ej,vet ej/uppgift saknas,DONT_KNOW,dont_know,60.1,5.2,observed,ME/ME0201/ME0201A/Rostningssympati170
