election_date,election_year,origin_date,horizon_days,variant,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,inside_50,inside_80,inside_90,width_50,width_80,width_90,training_elections_count,training_elections
2022-09-11,2022,2022-09-04,7,noise_only,REST,False,1.5476,1.3072,0.0952,0.1151,0.7801,1.3789,1.8562,2.2716,2.5553,58.62,0.1687,0.210479,True,True,True,1.076,2.1565,2.4602,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,M,True,19.1021,15.0631,0.5104,0.5213,17.3451,18.3142,19.0503,20.1348,20.3922,75.96,0.7879,1.185941,False,True,True,1.7052,19.6135,19.8819,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,L,True,4.6086,3.4751,0.169,0.1756,3.7846,4.1434,4.4924,4.7655,4.9041,82.06,0.4651,0.414095,False,True,True,0.7078,4.5899,4.7351,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,C,True,6.7142,5.3338,0.2626,0.2705,6.0707,6.4324,6.7759,7.1219,7.2899,71.92,0.2818,0.409824,True,True,True,0.7052,6.8514,7.0273,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,KD,True,5.3367,4.1003,0.1614,0.1672,4.4932,4.8493,5.3024,5.7155,5.8843,76.28,0.4875,0.444976,False,True,True,0.8092,5.5482,5.7229,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,S,True,30.3255,25.0063,1.0908,1.1135,29.2995,30.1942,31.2565,33.3288,33.6527,53.9,0.1312,1.492783,True,True,True,1.9571,32.2153,32.5618,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,V,True,6.7467,5.2512,0.204,0.209,5.8363,6.1832,6.909,7.1322,7.2403,65.84,0.5636,0.49836,True,True,True,1.0727,6.9231,7.0363,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,MP,True,5.0825,3.4788,0.1647,0.1705,3.7831,4.2455,4.4974,4.6547,4.7584,99.74,0.8369,0.823413,False,False,False,0.7143,4.4842,4.5937,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,SD,True,20.5361,37.4603,18.3033,18.5731,21.5871,24.0612,25.3204,97.3375,97.3857,20.36,3.5251,4.76644,False,True,True,3.7332,78.7644,79.0825,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,bias_plus_noise,REST,False,1.5476,0.8311,0.0252,0.0305,0.5149,0.8843,1.1889,1.4524,1.6282,92.94,0.6633,0.45705,False,False,True,0.674,1.4219,1.603,5,"[2002, 2006, 2010, 2014, 2018]"
