model,origin_date,target_date,horizon_days,party,point_forecast,predictive_mean,actual,error,absolute_error,squared_error,p05,p10,p25,p50,p75,p90,p95,interval50_contains_actual,interval80_contains_actual,interval90_contains_actual,width_50,width_80,width_90,crps,samples_count,seed,origin_estimate_date,origin_estimate_age_days
no_change,2026-01-08,2026-04-30,112,V,7.2881,7.2923,8.1,-0.8119,0.8119,0.659108,6.9231,7.0063,7.1398,7.2881,7.4475,7.5863,7.6737,0,0,0,0.3076,0.58,0.7506,0.679489,5000,1935180223,2026-01-08,0
no_change,2026-01-08,2026-04-30,112,MP,5.6943,5.6996,6.6,-0.9057,0.9057,0.820275,5.1638,5.2734,5.4778,5.6943,5.919,6.1201,6.2529,0,0,0,0.4412,0.8467,1.0891,0.715343,5000,1935180223,2026-01-08,0
no_change,2026-01-08,2026-04-30,112,SD,21.4883,21.4821,19.4,2.0883,2.0883,4.361114,20.7636,20.9201,21.1862,21.4883,21.7814,22.0362,22.2045,0,0,0,0.5952,1.1161,1.4409,1.836529,5000,1935180223,2026-01-08,0
no_change,2026-01-08,2026-04-30,112,REST,2.0996,2.1799,1.9,0.1996,0.1996,0.039828,1.328,1.4613,1.7305,2.0996,2.5331,2.9944,3.3416,1,1,1,0.8026,1.5331,2.0136,0.166327,5000,1935180223,2026-01-08,0
no_change,2026-01-15,2026-01-22,7,M,17.8744,17.8768,17.9,-0.0256,0.0256,0.000653,17.2318,17.3665,17.6005,17.8744,18.1489,18.3898,18.5409,1,1,1,0.5484,1.0233,1.3091,0.094647,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,L,1.9958,2.0007,2.0,-0.0042,0.0042,1.8e-05,1.7895,1.8355,1.9117,1.9958,2.0857,2.1705,2.2197,1,1,1,0.174,0.335,0.4303,0.030326,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,C,4.8903,4.8949,5.0,-0.1097,0.1097,0.012028,4.5172,4.596,4.728,4.8903,5.0511,5.2031,5.3033,1,1,1,0.3231,0.6072,0.7861,0.075595,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,KD,4.1905,4.2019,4.3,-0.1095,0.1095,0.011983,3.8257,3.9074,4.0392,4.1905,4.3598,4.516,4.6017,1,1,1,0.3205,0.6086,0.7759,0.074809,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,S,34.3548,34.3446,34.3,0.0548,0.0548,0.003005,33.3498,33.5693,33.9488,34.3548,34.7466,35.0925,35.3215,1,1,1,0.7978,1.5232,1.9717,0.140888,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,V,7.3812,7.389,7.5,-0.1188,0.1188,0.014111,6.9572,7.0394,7.1998,7.3812,7.5654,7.7482,7.8632,1,1,1,0.3656,0.7088,0.906,0.084042,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,MP,5.7009,5.7175,5.7,0.0009,0.0009,1e-06,5.1038,5.23,5.448,5.7009,5.9747,6.2198,6.3819,1,1,1,0.5267,0.9898,1.2782,0.09055,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,SD,21.4703,21.4742,21.5,-0.0297,0.0297,0.000881,20.6345,20.83,21.1353,21.4703,21.8112,22.1227,22.3242,1,1,1,0.6759,1.2928,1.6897,0.119121,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-22,7,REST,1.9859,2.1004,1.8,0.1859,0.1859,0.034569,1.1669,1.3105,1.5977,1.9859,2.4828,3.0183,3.4205,1,1,1,0.8851,1.7078,2.2536,0.177304,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,M,17.8744,17.8768,17.9,-0.0256,0.0256,0.000653,17.2318,17.3665,17.6005,17.8744,18.1489,18.3898,18.5409,1,1,1,0.5484,1.0233,1.3091,0.094647,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,L,1.9958,2.0007,1.9,0.0958,0.0958,0.009173,1.7895,1.8355,1.9117,1.9958,2.0857,2.1705,2.2197,0,1,1,0.174,0.335,0.4303,0.058364,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,C,4.8903,4.8949,5.2,-0.3097,0.3097,0.095897,4.5172,4.596,4.728,4.8903,5.0511,5.2031,5.3033,0,1,1,0.3231,0.6072,0.7861,0.195775,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,KD,4.1905,4.2019,4.3,-0.1095,0.1095,0.011983,3.8257,3.9074,4.0392,4.1905,4.3598,4.516,4.6017,1,1,1,0.3205,0.6086,0.7759,0.074809,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,S,34.3548,34.3446,34.4,-0.0452,0.0452,0.002042,33.3498,33.5693,33.9488,34.3548,34.7466,35.0925,35.3215,1,1,1,0.7978,1.5232,1.9717,0.140003,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,V,7.3812,7.389,7.6,-0.2188,0.2188,0.047869,6.9572,7.0394,7.1998,7.3812,7.5654,7.7482,7.8632,0,1,1,0.3656,0.7088,0.906,0.129806,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,MP,5.7009,5.7175,5.5,0.2009,0.2009,0.040343,5.1038,5.23,5.448,5.7009,5.9747,6.2198,6.3819,1,1,1,0.5267,0.9898,1.2782,0.132692,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,SD,21.4703,21.4742,21.4,0.0703,0.0703,0.004944,20.6345,20.83,21.1353,21.4703,21.8112,22.1227,22.3242,1,1,1,0.6759,1.2928,1.6897,0.122534,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-01-29,14,REST,1.9859,2.1004,1.8,0.1859,0.1859,0.034569,1.1669,1.3105,1.5977,1.9859,2.4828,3.0183,3.4205,1,1,1,0.8851,1.7078,2.2536,0.177304,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,M,17.8744,17.8768,17.9,-0.0256,0.0256,0.000653,17.2318,17.3665,17.6005,17.8744,18.1489,18.3898,18.5409,1,1,1,0.5484,1.0233,1.3091,0.094647,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,L,1.9958,2.0007,2.0,-0.0042,0.0042,1.8e-05,1.7895,1.8355,1.9117,1.9958,2.0857,2.1705,2.2197,1,1,1,0.174,0.335,0.4303,0.030326,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,C,4.8903,4.8949,5.4,-0.5097,0.5097,0.259765,4.5172,4.596,4.728,4.8903,5.0511,5.2031,5.3033,0,0,0,0.3231,0.6072,0.7861,0.374274,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,KD,4.1905,4.2019,4.4,-0.2095,0.2095,0.043877,3.8257,3.9074,4.0392,4.1905,4.3598,4.516,4.6017,0,1,1,0.3205,0.6086,0.7759,0.122239,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,S,34.3548,34.3446,34.0,0.3548,0.3548,0.125894,33.3498,33.5693,33.9488,34.3548,34.7466,35.0925,35.3215,1,1,1,0.7978,1.5232,1.9717,0.220785,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,V,7.3812,7.389,7.7,-0.3188,0.3188,0.101627,6.9572,7.0394,7.1998,7.3812,7.5654,7.7482,7.8632,0,1,1,0.3656,0.7088,0.906,0.196135,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,MP,5.7009,5.7175,5.6,0.1009,0.1009,0.010172,5.1038,5.23,5.448,5.7009,5.9747,6.2198,6.3819,1,1,1,0.5267,0.9898,1.2782,0.101166,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,SD,21.4703,21.4742,21.2,0.2703,0.2703,0.073069,20.6345,20.83,21.1353,21.4703,21.8112,22.1227,22.3242,1,1,1,0.6759,1.2928,1.6897,0.175353,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-02-12,28,REST,1.9859,2.1004,1.8,0.1859,0.1859,0.034569,1.1669,1.3105,1.5977,1.9859,2.4828,3.0183,3.4205,1,1,1,0.8851,1.7078,2.2536,0.177304,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,M,17.8744,17.8768,17.7,0.1744,0.1744,0.030431,17.2318,17.3665,17.6005,17.8744,18.1489,18.3898,18.5409,1,1,1,0.5484,1.0233,1.3091,0.124287,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,L,1.9958,2.0007,2.2,-0.2042,0.2042,0.041707,1.7895,1.8355,1.9117,1.9958,2.0857,2.1705,2.2197,0,0,1,0.174,0.335,0.4303,0.134581,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,C,4.8903,4.8949,6.0,-1.1097,1.1097,1.231371,4.5172,4.596,4.728,4.8903,5.0511,5.2031,5.3033,0,0,0,0.3231,0.6072,0.7861,0.970907,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,KD,4.1905,4.2019,4.7,-0.5095,0.5095,0.259558,3.8257,3.9074,4.0392,4.1905,4.3598,4.516,4.6017,0,0,0,0.3205,0.6086,0.7759,0.36927,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,S,34.3548,34.3446,33.2,1.1548,1.1548,1.333597,33.3498,33.5693,33.9488,34.3548,34.7466,35.0925,35.3215,0,0,0,0.7978,1.5232,1.9717,0.823511,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,V,7.3812,7.389,7.8,-0.4188,0.4188,0.175385,6.9572,7.0394,7.1998,7.3812,7.5654,7.7482,7.8632,0,0,1,0.3656,0.7088,0.906,0.276141,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,MP,5.7009,5.7175,5.8,-0.0991,0.0991,0.00983,5.1038,5.23,5.448,5.7009,5.9747,6.2198,6.3819,1,1,1,0.5267,0.9898,1.2782,0.100983,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,SD,21.4703,21.4742,20.6,0.8703,0.8703,0.757443,20.6345,20.83,21.1353,21.4703,21.8112,22.1227,22.3242,0,0,0,0.6759,1.2928,1.6897,0.605986,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-03-12,56,REST,1.9859,2.1004,2.0,-0.0141,0.0141,0.000198,1.1669,1.3105,1.5977,1.9859,2.4828,3.0183,3.4205,1,1,1,0.8851,1.7078,2.2536,0.155019,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,M,17.8744,17.8768,17.9,-0.0256,0.0256,0.000653,17.2318,17.3665,17.6005,17.8744,18.1489,18.3898,18.5409,1,1,1,0.5484,1.0233,1.3091,0.094647,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,L,1.9958,2.0007,2.4,-0.4042,0.4042,0.163395,1.7895,1.8355,1.9117,1.9958,2.0857,2.1705,2.2197,0,0,0,0.174,0.335,0.4303,0.326212,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,C,4.8903,4.8949,6.1,-1.2097,1.2097,1.463306,4.5172,4.596,4.728,4.8903,5.0511,5.2031,5.3033,0,0,0,0.3231,0.6072,0.7861,1.070907,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,KD,4.1905,4.2019,4.9,-0.7095,0.7095,0.503346,3.8257,3.9074,4.0392,4.1905,4.3598,4.516,4.6017,0,0,0,0.3205,0.6086,0.7759,0.565324,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,S,34.3548,34.3446,32.7,1.6548,1.6548,2.738412,33.3498,33.5693,33.9488,34.3548,34.7466,35.0925,35.3215,0,0,0,0.7978,1.5232,1.9717,1.309854,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,V,7.3812,7.389,7.9,-0.5188,0.5188,0.269143,6.9572,7.0394,7.1998,7.3812,7.5654,7.7482,7.8632,0,0,0,0.3656,0.7088,0.906,0.36504,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,MP,5.7009,5.7175,6.3,-0.5991,0.5991,0.358975,5.1038,5.23,5.448,5.7009,5.9747,6.2198,6.3819,0,0,1,0.5267,0.9898,1.2782,0.391517,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,SD,21.4703,21.4742,19.9,1.5703,1.5703,2.46588,20.6345,20.83,21.1353,21.4703,21.8112,22.1227,22.3242,0,0,0,0.6759,1.2928,1.6897,1.288619,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-04-09,84,REST,1.9859,2.1004,1.9,0.0859,0.0859,0.007384,1.1669,1.3105,1.5977,1.9859,2.4828,3.0183,3.4205,1,1,1,0.8851,1.7078,2.2536,0.159694,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,M,17.8744,17.8768,17.9,-0.0256,0.0256,0.000653,17.2318,17.3665,17.6005,17.8744,18.1489,18.3898,18.5409,1,1,1,0.5484,1.0233,1.3091,0.094647,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,L,1.9958,2.0007,2.3,-0.3042,0.3042,0.092551,1.7895,1.8355,1.9117,1.9958,2.0857,2.1705,2.2197,0,0,0,0.174,0.335,0.4303,0.227547,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,C,4.8903,4.8949,6.1,-1.2097,1.2097,1.463306,4.5172,4.596,4.728,4.8903,5.0511,5.2031,5.3033,0,0,0,0.3231,0.6072,0.7861,1.070907,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,KD,4.1905,4.2019,5.0,-0.8095,0.8095,0.65524,3.8257,3.9074,4.0392,4.1905,4.3598,4.516,4.6017,0,0,0,0.3205,0.6086,0.7759,0.664999,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,S,34.3548,34.3446,32.5,1.8548,1.8548,3.440338,33.3498,33.5693,33.9488,34.3548,34.7466,35.0925,35.3215,0,0,0,0.7978,1.5232,1.9717,1.508761,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,V,7.3812,7.389,8.3,-0.9188,0.9188,0.844175,6.9572,7.0394,7.1998,7.3812,7.5654,7.7482,7.8632,0,0,0,0.3656,0.7088,0.906,0.756354,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,MP,5.7009,5.7175,6.7,-0.9991,0.9991,0.998291,5.1038,5.23,5.448,5.7009,5.9747,6.2198,6.3819,0,0,0,0.5267,0.9898,1.2782,0.765949,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,SD,21.4703,21.4742,19.3,2.1703,2.1703,4.710255,20.6345,20.83,21.1353,21.4703,21.8112,22.1227,22.3242,0,0,0,0.6759,1.2928,1.6897,1.888619,5000,901253286,2026-01-15,0
no_change,2026-01-15,2026-05-07,112,REST,1.9859,2.1004,1.9,0.0859,0.0859,0.007384,1.1669,1.3105,1.5977,1.9859,2.4828,3.0183,3.4205,1,1,1,0.8851,1.7078,2.2536,0.159694,5000,901253286,2026-01-15,0
no_change,2026-01-22,2026-01-29,7,M,17.8724,17.8777,17.9,-0.0276,0.0276,0.000764,17.2116,17.3694,17.6117,17.8724,18.1465,18.3771,18.5292,1,1,1,0.5348,1.0077,1.3176,0.093669,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,L,1.9955,2.0015,1.9,0.0955,0.0955,0.009115,1.7922,1.8382,1.9129,1.9955,2.0868,2.1713,2.2305,0,1,1,0.1739,0.3331,0.4383,0.058141,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,C,4.9867,4.9945,5.2,-0.2133,0.2133,0.045514,4.6117,4.6966,4.8307,4.9867,5.1511,5.3082,5.4027,0,1,1,0.3204,0.6115,0.791,0.125545,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,KD,4.2998,4.3083,4.3,-0.0002,0.0002,0.0,3.9225,4.0038,4.1448,4.2998,4.4674,4.6227,4.713,1,1,1,0.3226,0.6189,0.7906,0.056123,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,S,34.2555,34.2516,34.4,-0.1445,0.1445,0.020888,33.2823,33.51,33.8756,34.2555,34.6377,35.0008,35.221,1,1,1,0.7621,1.4908,1.9387,0.148966,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,V,7.4849,7.4887,7.6,-0.1151,0.1151,0.013238,7.0609,7.1545,7.3077,7.4849,7.6671,7.8342,7.9364,1,1,1,0.3594,0.6797,0.8755,0.082177,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,MP,5.7024,5.7097,5.5,0.2024,0.2024,0.040962,5.0972,5.2283,5.4471,5.7024,5.9592,6.2034,6.3671,1,1,1,0.5121,0.9751,1.2698,0.129142,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,SD,21.4489,21.4676,21.4,0.0489,0.0489,0.002391,20.6578,20.8279,21.1275,21.4489,21.807,22.1194,22.3132,1,1,1,0.6795,1.2915,1.6554,0.119521,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-01-29,7,REST,1.8088,1.9004,1.8,0.0088,0.0088,7.8e-05,1.0564,1.1797,1.4507,1.8088,2.2444,2.7273,3.0602,1,1,1,0.7937,1.5476,2.0038,0.138166,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,M,17.8724,17.8777,17.9,-0.0276,0.0276,0.000764,17.2116,17.3694,17.6117,17.8724,18.1465,18.3771,18.5292,1,1,1,0.5348,1.0077,1.3176,0.093669,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,L,1.9955,2.0015,1.9,0.0955,0.0955,0.009115,1.7922,1.8382,1.9129,1.9955,2.0868,2.1713,2.2305,0,1,1,0.1739,0.3331,0.4383,0.058141,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,C,4.9867,4.9945,5.3,-0.3133,0.3133,0.098181,4.6117,4.6966,4.8307,4.9867,5.1511,5.3082,5.4027,0,1,1,0.3204,0.6115,0.791,0.196629,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,KD,4.2998,4.3083,4.3,-0.0002,0.0002,0.0,3.9225,4.0038,4.1448,4.2998,4.4674,4.6227,4.713,1,1,1,0.3226,0.6189,0.7906,0.056123,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,S,34.2555,34.2516,34.2,0.0555,0.0555,0.003077,33.2823,33.51,33.8756,34.2555,34.6377,35.0008,35.221,1,1,1,0.7621,1.4908,1.9387,0.136062,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,V,7.4849,7.4887,7.7,-0.2151,0.2151,0.046249,7.0609,7.1545,7.3077,7.4849,7.6671,7.8342,7.9364,0,1,1,0.3594,0.6797,0.8755,0.128096,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,MP,5.7024,5.7097,5.5,0.2024,0.2024,0.040962,5.0972,5.2283,5.4471,5.7024,5.9592,6.2034,6.3671,1,1,1,0.5121,0.9751,1.2698,0.129142,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,SD,21.4489,21.4676,21.3,0.1489,0.1489,0.02217,20.6578,20.8279,21.1275,21.4489,21.807,22.1194,22.3132,1,1,1,0.6795,1.2915,1.6554,0.136288,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-05,14,REST,1.8088,1.9004,1.9,-0.0912,0.0912,0.008309,1.0564,1.1797,1.4507,1.8088,2.2444,2.7273,3.0602,1,1,1,0.7937,1.5476,2.0038,0.144524,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,M,17.8724,17.8777,17.9,-0.0276,0.0276,0.000764,17.2116,17.3694,17.6117,17.8724,18.1465,18.3771,18.5292,1,1,1,0.5348,1.0077,1.3176,0.093669,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,L,1.9955,2.0015,2.0,-0.0045,0.0045,2.1e-05,1.7922,1.8382,1.9129,1.9955,2.0868,2.1713,2.2305,1,1,1,0.1739,0.3331,0.4383,0.03029,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,C,4.9867,4.9945,5.5,-0.5133,0.5133,0.263517,4.6117,4.6966,4.8307,4.9867,5.1511,5.3082,5.4027,0,0,0,0.3204,0.6115,0.791,0.374884,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,KD,4.2998,4.3083,4.4,-0.1002,0.1002,0.010043,3.9225,4.0038,4.1448,4.2998,4.4674,4.6227,4.713,1,1,1,0.3226,0.6189,0.7906,0.071781,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,S,34.2555,34.2516,33.9,0.3555,0.3555,0.126361,33.2823,33.51,33.8756,34.2555,34.6377,35.0008,35.221,1,1,1,0.7621,1.4908,1.9387,0.218936,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,V,7.4849,7.4887,7.8,-0.3151,0.3151,0.09926,7.0609,7.1545,7.3077,7.4849,7.6671,7.8342,7.9364,0,1,1,0.3594,0.6797,0.8755,0.195067,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,MP,5.7024,5.7097,5.6,0.1024,0.1024,0.010484,5.0972,5.2283,5.4471,5.7024,5.9592,6.2034,6.3671,1,1,1,0.5121,0.9751,1.2698,0.099668,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,SD,21.4489,21.4676,21.0,0.4489,0.4489,0.201507,20.6578,20.8279,21.1275,21.4489,21.807,22.1194,22.3132,0,1,1,0.6795,1.2915,1.6554,0.274938,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-02-19,28,REST,1.8088,1.9004,1.9,-0.0912,0.0912,0.008309,1.0564,1.1797,1.4507,1.8088,2.2444,2.7273,3.0602,1,1,1,0.7937,1.5476,2.0038,0.144524,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,M,17.8724,17.8777,17.9,-0.0276,0.0276,0.000764,17.2116,17.3694,17.6117,17.8724,18.1465,18.3771,18.5292,1,1,1,0.5348,1.0077,1.3176,0.093669,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,L,1.9955,2.0015,2.3,-0.3045,0.3045,0.092738,1.7922,1.8382,1.9129,1.9955,2.0868,2.1713,2.2305,0,0,0,0.1739,0.3331,0.4383,0.226581,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,C,4.9867,4.9945,5.9,-0.9133,0.9133,0.834189,4.6117,4.6966,4.8307,4.9867,5.1511,5.3082,5.4027,0,0,0,0.3204,0.6115,0.791,0.77112,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,KD,4.2998,4.3083,4.7,-0.4002,0.4002,0.160172,3.9225,4.0038,4.1448,4.2998,4.4674,4.6227,4.713,0,0,1,0.3226,0.6189,0.7906,0.268698,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,S,34.2555,34.2516,33.3,0.9555,0.9555,0.912929,33.2823,33.51,33.8756,34.2555,34.6377,35.0008,35.221,0,0,1,0.7621,1.4908,1.9387,0.653424,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,V,7.4849,7.4887,7.8,-0.3151,0.3151,0.09926,7.0609,7.1545,7.3077,7.4849,7.6671,7.8342,7.9364,0,1,1,0.3594,0.6797,0.8755,0.195067,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,MP,5.7024,5.7097,6.0,-0.2976,0.2976,0.088571,5.0972,5.2283,5.4471,5.7024,5.9592,6.2034,6.3671,0,1,1,0.5121,0.9751,1.2698,0.178624,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,SD,21.4489,21.4676,20.3,1.1489,1.1489,1.31996,20.6578,20.8279,21.1275,21.4489,21.807,22.1194,22.3132,0,0,0,0.6795,1.2915,1.6554,0.886974,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-03-19,56,REST,1.8088,1.9004,1.8,0.0088,0.0088,7.8e-05,1.0564,1.1797,1.4507,1.8088,2.2444,2.7273,3.0602,1,1,1,0.7937,1.5476,2.0038,0.138166,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,M,17.8724,17.8777,17.9,-0.0276,0.0276,0.000764,17.2116,17.3694,17.6117,17.8724,18.1465,18.3771,18.5292,1,1,1,0.5348,1.0077,1.3176,0.093669,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,L,1.9955,2.0015,2.4,-0.4045,0.4045,0.163644,1.7922,1.8382,1.9129,1.9955,2.0868,2.1713,2.2305,0,0,0,0.1739,0.3331,0.4383,0.325017,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,C,4.9867,4.9945,6.2,-1.2133,1.2133,1.472192,4.6117,4.6966,4.8307,4.9867,5.1511,5.3082,5.4027,0,0,0,0.3204,0.6115,0.791,1.07112,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,KD,4.2998,4.3083,4.9,-0.6002,0.6002,0.360258,3.9225,4.0038,4.1448,4.2998,4.4674,4.6227,4.713,0,0,0,0.3226,0.6189,0.7906,0.45781,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,S,34.2555,34.2516,32.7,1.5555,1.5555,2.419497,33.2823,33.51,33.8756,34.2555,34.6377,35.0008,35.221,0,0,0,0.7621,1.4908,1.9387,1.226942,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,V,7.4849,7.4887,7.9,-0.4151,0.4151,0.172271,7.0609,7.1545,7.3077,7.4849,7.6671,7.8342,7.9364,0,0,1,0.3594,0.6797,0.8755,0.276671,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,MP,5.7024,5.7097,6.4,-0.6976,0.6976,0.486659,5.0972,5.2283,5.4471,5.7024,5.9592,6.2034,6.3671,0,0,0,0.5121,0.9751,1.2698,0.489886,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,SD,21.4489,21.4676,19.6,1.8489,1.8489,3.418413,20.6578,20.8279,21.1275,21.4489,21.807,22.1194,22.3132,0,0,0,0.6795,1.2915,1.6554,1.584475,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-04-16,84,REST,1.8088,1.9004,2.0,-0.1912,0.1912,0.036539,1.0564,1.1797,1.4507,1.8088,2.2444,2.7273,3.0602,1,1,1,0.7937,1.5476,2.0038,0.163641,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-05-14,112,M,17.8724,17.8777,17.7,0.1724,0.1724,0.029707,17.2116,17.3694,17.6117,17.8724,18.1465,18.3771,18.5292,1,1,1,0.5348,1.0077,1.3176,0.122941,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-05-14,112,L,1.9955,2.0015,2.2,-0.2045,0.2045,0.041832,1.7922,1.8382,1.9129,1.9955,2.0868,2.1713,2.2305,0,0,1,0.1739,0.3331,0.4383,0.134637,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-05-14,112,C,4.9867,4.9945,6.1,-1.1133,1.1133,1.239524,4.6117,4.6966,4.8307,4.9867,5.1511,5.3082,5.4027,0,0,0,0.3204,0.6115,0.791,0.97112,5000,77131746,2026-01-22,0
no_change,2026-01-22,2026-05-14,112,KD,4.2998,4.3083,5.1,-0.8002,0.8002,0.640344,3.9225,4.0038,4.1448,4.2998,4.4674,4.6227,4.713,0,0,0,0.3226,0.6189,0.7906,0.656334,5000,77131746,2026-01-22,0
