poll_id,pollster,pollster_original,house_original,publication_period,publication_date,interview_start,interview_end,collection_period_approximate,party,support,source_value,support_status,uncertain_share,sample_size,dataset_source_url,row_source_references_json,sources_index_url,source_row,retrieved_at
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,C,6.3,6.3,reported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,KD,2.1,2.1,reported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,S,23.9,23.9,reported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,V,6.9,6.9,reported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,MP,6.8,6.8,reported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,SD,22.1,22.1,reported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,FI,3.1,3.1,reported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-9c10e24807492e1ee1eb,Sentio,Sentio,Sentio,2015-jun,2015-06-18,2015-06-11,2015-06-17,False,other,,,unreported,,1025,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,935,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,M,25.0,25.0,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,L,4.6,4.6,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,C,7.9,7.9,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,KD,4.1,4.1,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,S,27.1,27.1,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,V,6.2,6.2,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,MP,6.6,6.6,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,SD,15.2,15.2,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,FI,2.4,2.4,reported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-db92b648141a7c015789,Sifo,Sifo,Sifo,2015-jun,2015-06-14,2015-06-01,2015-06-11,False,other,,,unreported,13.0,1941,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,936,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,M,26.1,26.1,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,L,4.7,4.7,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,C,7.3,7.3,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,KD,3.7,3.7,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,S,25.9,25.9,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,V,6.8,6.8,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,MP,6.8,6.8,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,SD,15.7,15.7,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,FI,1.9,1.9,reported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-203726e23e9b0ac74127,Demoskop,Demoskop,Demoskop,2015-jun,2015-06-08,2015-05-27,2015-06-03,False,other,,,unreported,13.0,1250,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,937,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,M,25.6,25.6,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,L,4.9,4.9,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,C,6.4,6.4,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,KD,3.7,3.7,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,S,30.0,30.0,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,V,6.2,6.2,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,MP,6.6,6.6,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,SD,14.4,14.4,reported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,FI,,,unreported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-43be11dbaa24c73e3750,SCB,SCB,SCB,2015-jun,2015-06-05,2015-04-27,2015-05-27,False,other,,,unreported,,6067,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,938,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,M,24.3,24.3,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,L,4.2,4.2,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,C,8.5,8.5,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,KD,2.2,2.2,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,S,24.3,24.3,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,V,6.5,6.5,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,MP,5.5,5.5,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,SD,19.4,19.4,reported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,FI,,,unreported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-5fc98ade4dfe82b6dd65,Sentio,Sentio,Sentio,2015-maj,2015-05-30,2015-05-21,2015-05-27,False,other,,,unreported,,1043,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,939,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,M,23.3,23.3,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,L,4.6,4.6,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,C,8.5,8.5,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,KD,4.0,4.0,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,S,26.9,26.9,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,V,6.7,6.7,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,MP,5.6,5.6,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,SD,17.2,17.2,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,FI,1.9,1.9,reported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-a1bd3ec3a1f9b02d3745,Inizio,Inizio,Inizio,2015-maj,2015-05-29,2015-05-10,2015-05-25,False,other,,,unreported,9.5,2411,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,940,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,M,26.1,26.1,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,L,5.4,5.4,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,C,6.8,6.8,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,KD,3.5,3.5,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,S,27.7,27.7,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,V,6.8,6.8,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,MP,6.7,6.7,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,SD,14.0,14.0,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,FI,1.9,1.9,reported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-94452a6a580e83204e88,Ipsos,Ipsos,Ipsos,2015-maj,2015-05-26,2015-05-12,2015-05-25,False,other,,,unreported,14.8,1200,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,941,
swp-7a2857b286c423521861,YouGov,YouGov,YouGov,2015-maj,2015-05-21,2015-05-13,2015-05-18,False,M,22.9,22.9,reported,,1492,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,942,
swp-7a2857b286c423521861,YouGov,YouGov,YouGov,2015-maj,2015-05-21,2015-05-13,2015-05-18,False,L,4.9,4.9,reported,,1492,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,942,
swp-7a2857b286c423521861,YouGov,YouGov,YouGov,2015-maj,2015-05-21,2015-05-13,2015-05-18,False,C,6.6,6.6,reported,,1492,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,942,
swp-7a2857b286c423521861,YouGov,YouGov,YouGov,2015-maj,2015-05-21,2015-05-13,2015-05-18,False,KD,3.5,3.5,reported,,1492,https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Data/Polls.csv,[],https://raw.githubusercontent.com/MansMeg/SwedishPolls/master/Sources/sources.csv,942,
