election_date,election_year,origin_date,horizon_days,variant,party,is_parliamentary,actual,forecast_mean,p05,p10,p25,p50,p75,p90,p95,actual_percentile,absolute_error,crps,inside_50,inside_80,inside_90,width_50,width_80,width_90,mean_lambda,p05_lambda,fraction_lambda_lt_0_99,fraction_lambda_lt_0_90,fraction_lambda_lt_0_75,training_elections_count,training_elections
2022-09-11,2022,2022-08-14,28,pp_noise_only,S,True,30.3255,29.7276,27.5961,28.0084,28.6751,29.5884,30.7795,31.6617,32.1073,65.96,0.737,0.48032,True,True,True,2.1044,3.6533,4.5112,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,V,True,6.7467,8.1043,6.8398,7.035,7.4213,8.0865,8.7851,9.1684,9.3625,3.38,1.3398,0.899921,False,False,False,1.3638,2.1334,2.5226,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,MP,True,5.0825,5.1894,3.85,4.0905,4.5972,5.2939,5.7685,6.1234,6.3248,40.84,0.2114,0.21715,True,True,True,1.1713,2.0329,2.4747,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,SD,True,20.5361,19.0176,16.4627,16.9698,17.9897,18.9987,20.075,21.0844,21.557,82.62,1.5374,0.917526,False,True,True,2.0853,4.1146,5.0943,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_noise_only,REST,False,1.5476,1.8125,0.4075,0.7206,1.2747,1.7917,2.3246,2.8699,3.2221,37.18,0.2441,0.215261,True,True,True,1.0498,2.1494,2.8146,0.9986,1.0,0.01,0.0062,0.0016,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,M,True,19.1021,18.4921,14.9409,15.4238,17.7956,18.9194,19.753,20.4023,20.7561,56.04,0.1827,0.39092,True,True,True,1.9575,4.9786,5.8152,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,L,True,4.6086,5.0354,3.7932,4.0017,4.4127,4.931,5.6077,6.2595,6.5715,33.88,0.3224,0.254292,True,True,True,1.195,2.2577,2.7783,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,C,True,6.7142,6.8246,5.8875,6.0415,6.3296,6.7593,7.3208,7.6885,7.8755,48.0,0.0451,0.168868,True,True,True,0.9911,1.647,1.9881,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,KD,True,5.3367,5.44,4.3994,4.622,4.9647,5.3978,5.8803,6.3533,6.5887,46.64,0.0611,0.158472,True,True,True,0.9156,1.7313,2.1893,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,S,True,30.3255,31.739,29.6597,30.0682,30.7377,31.6066,32.7139,33.613,34.0858,14.9,1.2812,0.804278,False,True,True,1.9763,3.5448,4.4261,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,V,True,6.7467,7.0524,5.8189,6.0052,6.4026,7.0456,7.7,8.0822,8.2763,38.88,0.2989,0.255601,True,True,True,1.2974,2.077,2.4574,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,MP,True,5.0825,4.3108,2.9604,3.2009,3.7078,4.4232,4.8935,5.2536,5.4466,83.98,0.6593,0.42509,False,True,True,1.1857,2.0528,2.4862,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,SD,True,20.5361,19.9279,17.4297,17.9363,18.9125,19.8961,20.9691,21.9785,22.4512,66.56,0.6401,0.4652,True,True,True,2.0566,4.0422,5.0214,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-14,28,pp_bias_plus_noise,REST,False,1.5476,1.1776,0.01,0.0572,0.6113,1.1283,1.6612,2.2066,2.5587,70.38,0.4193,0.26953,True,True,True,1.0498,2.1494,2.5487,0.9811,0.8315,0.0868,0.063,0.0332,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,M,True,19.1021,18.3796,17.6621,17.829,18.092,18.3742,18.6658,18.9356,19.1058,94.86,0.7279,0.49552,False,False,True,0.5738,1.1066,1.4437,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,L,True,4.6086,5.1087,4.6212,4.7179,4.8954,5.0979,5.3146,5.5062,5.6298,4.68,0.4893,0.336479,False,False,False,0.4191,0.7882,1.0085,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,C,True,6.7142,6.7003,6.2802,6.3708,6.5168,6.6932,6.876,7.0411,7.1398,52.92,0.0211,0.062171,True,True,True,0.3592,0.6703,0.8595,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,KD,True,5.3367,5.7977,5.3004,5.4172,5.5886,5.7922,5.9957,6.1779,6.313,6.22,0.4555,0.304038,False,False,True,0.4072,0.7607,1.0126,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,S,True,30.3255,29.976,28.9941,29.2338,29.585,29.9733,30.3579,30.7324,30.9532,73.62,0.3522,0.219809,True,True,True,0.7729,1.4987,1.9591,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,V,True,6.7467,7.6988,7.2508,7.3527,7.517,7.6949,7.8749,8.0428,8.15,0.0,0.9481,0.799353,False,False,False,0.3579,0.6901,0.8992,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,MP,True,5.0825,5.2006,4.7626,4.8568,5.0187,5.1953,5.3765,5.5486,5.6528,32.72,0.1128,0.0813,True,True,True,0.3577,0.6918,0.8902,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,SD,True,20.5361,19.7849,18.9166,19.0972,19.4194,19.7846,20.1457,20.4697,20.6676,91.92,0.7516,0.489167,False,False,True,0.7263,1.3725,1.751,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,base,REST,False,1.5476,1.3534,0.829,0.9094,1.083,1.307,1.5691,1.86,2.0381,73.46,0.2406,0.14504,True,True,True,0.486,0.9506,1.209,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,M,True,19.1021,18.6304,17.913,18.08,18.343,18.6251,18.916,19.1864,19.3567,86.08,0.477,0.289407,False,True,True,0.573,1.1065,1.4437,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,L,True,4.6086,4.7412,4.2535,4.3502,4.5281,4.7303,4.9473,5.1385,5.262,33.98,0.1217,0.091493,True,True,True,0.4192,0.7883,1.0085,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,C,True,6.7142,7.031,6.6111,6.7017,6.8477,7.0239,7.2062,7.3718,7.4706,11.1,0.3097,0.195121,False,True,True,0.3585,0.6701,0.8594,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,KD,True,5.3367,5.2591,4.7616,4.8789,5.0499,5.2533,5.457,5.6389,5.7748,60.54,0.0834,0.079883,True,True,True,0.4071,0.7601,1.0132,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,S,True,30.3255,32.0447,31.0639,31.3027,31.6549,32.0429,32.4276,32.8021,33.0231,0.5,1.7175,1.385616,False,False,False,0.7727,1.4994,1.9593,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,V,True,6.7467,6.6132,6.1646,6.267,6.4313,6.6091,6.7899,6.9571,7.064,69.12,0.1376,0.089378,True,True,True,0.3586,0.6901,0.8994,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,MP,True,5.0825,4.3115,3.8729,3.9676,4.1301,4.306,4.487,4.6596,4.7647,99.46,0.7765,0.61855,False,False,False,0.3569,0.692,0.8917,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,SD,True,20.5361,20.6785,19.8107,19.9908,20.3128,20.6768,21.0389,21.3635,21.5617,40.18,0.1406,0.140794,True,True,True,0.7261,1.3726,1.751,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_only,REST,False,1.5476,0.6904,0.1656,0.246,0.4197,0.6436,0.9057,1.1966,1.3747,97.16,0.9039,0.661989,False,False,False,0.486,0.9506,1.209,0.9994,1.0,0.0066,0.002,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,M,True,19.1021,18.3936,14.9475,15.2481,17.9115,18.7956,19.6753,20.2369,20.4865,58.84,0.3065,0.396236,True,True,True,1.7638,4.9888,5.539,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,L,True,4.6086,5.099,4.0631,4.2167,4.5298,4.9643,5.5447,6.2988,6.5156,29.52,0.3557,0.252718,True,True,True,1.0149,2.0821,2.4525,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,C,True,6.7142,6.7007,5.9177,6.0286,6.2378,6.5768,7.2004,7.4846,7.6278,56.02,0.1374,0.1711,True,True,True,0.9626,1.4561,1.7101,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,KD,True,5.3367,5.7986,4.9395,5.1006,5.3849,5.7341,6.1927,6.6137,6.7951,21.96,0.3974,0.252073,False,True,True,0.8079,1.5131,1.8555,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,S,True,30.3255,29.9722,28.3293,28.5667,29.014,29.689,31.0559,31.6143,31.9264,61.32,0.6365,0.422474,True,True,True,2.0419,3.0477,3.597,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,V,True,6.7467,7.6982,6.6144,6.7363,7.0019,7.6471,8.418,8.6836,8.8096,10.54,0.9004,0.549052,False,True,True,1.416,1.9472,2.1952,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,MP,True,5.0825,5.1993,4.0168,4.1907,4.6186,5.3599,5.7377,6.0146,6.1689,39.24,0.2774,0.217307,True,True,True,1.1191,1.8238,2.1521,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,SD,True,20.5361,19.7874,17.4689,17.8512,18.8728,19.7372,20.7079,21.7894,22.1321,71.94,0.7989,0.515415,True,True,True,1.8351,3.9382,4.6632,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_noise_only,REST,False,1.5476,1.351,0.1279,0.3428,0.9465,1.4236,1.79,2.1184,2.3515,58.26,0.124,0.159422,True,True,True,0.8435,1.7756,2.2236,0.9968,1.0,0.0262,0.0132,0.0028,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,M,True,19.1021,18.563,15.2041,15.4991,18.1625,19.0266,19.7543,20.2328,20.4698,52.5,0.0755,0.343826,True,True,True,1.5919,4.7337,5.2657,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,L,True,4.6086,4.7507,3.6954,3.8496,4.1714,4.6434,5.1909,5.9324,6.1443,48.18,0.0348,0.18143,True,True,True,1.0196,2.0828,2.4489,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,C,True,6.7142,7.0271,6.2486,6.3578,6.5628,6.8935,7.5284,7.8142,7.9566,37.44,0.1792,0.183025,True,True,True,0.9656,1.4564,1.708,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,KD,True,5.3367,5.2521,4.402,4.5643,4.846,5.1947,5.6453,6.0391,6.2229,59.28,0.142,0.149062,True,True,True,0.7993,1.4748,1.8209,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,S,True,30.3255,31.9084,30.396,30.6284,31.0626,31.6785,32.7794,33.5386,33.8568,4.08,1.3531,0.978361,False,False,False,1.7168,2.9102,3.4608,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,V,True,6.7467,6.6907,5.5916,5.7241,6.0773,6.6651,7.3366,7.5974,7.7235,53.0,0.0816,0.210299,True,True,True,1.2593,1.8733,2.1319,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,MP,True,5.0825,4.3352,3.1282,3.3011,3.729,4.5184,4.8991,5.1537,5.298,86.58,0.5641,0.398686,False,True,True,1.1701,1.8527,2.1698,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,SD,True,20.5361,20.7195,18.518,18.9213,19.7987,20.6316,21.5974,22.6822,23.0244,46.42,0.0955,0.314392,True,True,True,1.7987,3.7609,4.5064,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-08-28,14,pp_bias_plus_noise,REST,False,1.5476,0.7533,0.01,0.01,0.2832,0.7602,1.1266,1.455,1.6882,92.22,0.7874,0.528807,False,False,True,0.8435,1.445,1.6782,0.9566,0.6578,0.1636,0.1426,0.085,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,M,True,19.1021,18.3938,17.8452,17.9641,18.1707,18.3917,18.617,18.8085,18.9419,97.96,0.7104,0.525895,False,False,False,0.4463,0.8443,1.0967,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,L,True,4.6086,4.9027,4.4669,4.5618,4.7192,4.8996,5.0758,5.2502,5.361,13.54,0.2911,0.177399,False,True,True,0.3565,0.6884,0.8941,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,C,True,6.7142,6.6963,6.3181,6.4011,6.5335,6.6906,6.8558,7.0011,7.0887,53.76,0.0236,0.056413,True,True,True,0.3222,0.6,0.7707,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,KD,True,5.3367,5.5981,5.2023,5.2896,5.4334,5.5923,5.7587,5.9177,6.0139,13.76,0.2555,0.156827,False,True,True,0.3253,0.6282,0.8115,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,S,True,30.3255,30.1723,29.3552,29.5403,29.8422,30.1689,30.5049,30.8133,30.9935,62.96,0.1565,0.135202,True,True,True,0.6626,1.273,1.6383,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,V,True,6.7467,7.5941,7.209,7.2923,7.4393,7.5903,7.7469,7.8957,7.9853,0.0,0.8436,0.715822,False,False,False,0.3076,0.6034,0.7762,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,MP,True,5.0825,5.2036,4.8051,4.8958,5.037,5.2005,5.3581,5.5175,5.6123,31.54,0.118,0.078621,True,True,True,0.3212,0.6217,0.8072,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,SD,True,20.5361,20.095,19.3515,19.5156,19.7913,20.0846,20.3942,20.6903,20.8486,82.84,0.4516,0.268585,False,True,True,0.6029,1.1747,1.4972,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,base,REST,False,1.5476,1.3441,0.8218,0.9202,1.086,1.3,1.5526,1.8289,2.0468,74.56,0.2476,0.147269,True,True,True,0.4666,0.9086,1.225,1.0,1.0,0.0,0.0,0.0,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,M,True,19.1021,18.6445,18.0962,18.2151,18.4216,18.6426,18.8679,19.0581,19.1925,91.92,0.4595,0.297326,False,False,True,0.4463,0.843,1.0964,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,L,True,4.6086,4.5353,4.0995,4.1948,4.352,4.532,4.7081,4.8825,4.9933,61.66,0.0766,0.071469,True,True,True,0.356,0.6877,0.8938,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,C,True,6.7142,7.0269,6.649,6.732,6.8641,7.0213,7.1865,7.332,7.4178,8.7,0.3071,0.197974,False,False,True,0.3224,0.6,0.7689,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,KD,True,5.3367,5.0596,4.6634,4.7506,4.8945,5.0546,5.2205,5.3791,5.4775,86.98,0.2822,0.17329,False,True,True,0.326,0.6284,0.8141,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,S,True,30.3255,32.2405,31.4222,31.6086,31.9106,32.2379,32.5731,32.882,33.0609,0.04,1.9125,1.632094,False,False,False,0.6625,1.2734,1.6387,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,V,True,6.7467,6.5088,6.1229,6.2062,6.354,6.5047,6.6611,6.811,6.8995,84.66,0.242,0.145408,False,True,True,0.3072,0.6048,0.7766,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,MP,True,5.0825,4.3147,3.9155,4.0062,4.1478,4.3122,4.4695,4.6283,4.7243,99.84,0.7703,0.630273,False,False,False,0.3216,0.6221,0.8087,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,SD,True,20.5361,20.9884,20.2456,20.4075,20.6847,20.9765,21.2878,21.5844,21.741,15.66,0.4404,0.270256,False,True,True,0.6031,1.1769,1.4955,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_only,REST,False,1.5476,0.6813,0.1584,0.2568,0.4226,0.6366,0.8892,1.1655,1.3834,97.5,0.911,0.673449,False,False,False,0.4666,0.9086,1.225,0.9992,1.0,0.0092,0.0034,0.0002,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,M,True,19.1021,18.4301,15.0462,15.2664,18.0705,18.8005,19.7038,20.2172,20.4212,58.3,0.3016,0.383587,True,True,True,1.6333,4.9509,5.375,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,L,True,4.6086,4.8952,3.8804,4.0229,4.3215,4.7752,5.3062,6.0982,6.2895,41.28,0.1666,0.192676,True,True,True,0.9847,2.0753,2.4091,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,C,True,6.7142,6.6859,5.9384,6.0361,6.2323,6.5313,7.2049,7.4649,7.5914,58.4,0.1829,0.177299,True,True,True,0.9726,1.4288,1.653,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,KD,True,5.3367,5.6064,4.7918,4.9341,5.2153,5.552,5.9711,6.396,6.5461,33.32,0.2153,0.16441,True,True,True,0.7558,1.4619,1.7543,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,S,True,30.3255,30.1696,28.6398,28.8515,29.2345,29.8535,31.2386,31.7413,31.9737,58.7,0.472,0.383225,True,True,True,2.0041,2.8899,3.3339,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,V,True,6.7467,7.5873,6.5531,6.6603,6.8856,7.5401,8.3128,8.5481,8.6524,15.26,0.7934,0.464722,False,True,True,1.4272,1.8877,2.0993,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,MP,True,5.0825,5.1928,3.9835,4.1455,4.6049,5.3822,5.7265,6.0118,6.1727,39.66,0.2997,0.223173,True,True,True,1.1216,1.8663,2.1892,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,SD,True,20.5361,20.0972,17.8349,18.1206,19.2584,20.0489,20.9883,22.0979,22.377,65.86,0.4873,0.396488,True,True,True,1.7299,3.9773,4.5421,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_noise_only,REST,False,1.5476,1.3353,0.1432,0.3539,0.9569,1.4007,1.7769,2.0926,2.2809,60.46,0.1469,0.161209,True,True,True,0.82,1.7387,2.1377,0.9972,1.0,0.0226,0.0112,0.003,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,M,True,19.1021,18.6024,15.2972,15.5187,18.3215,19.0427,19.7909,20.181,20.3836,51.8,0.0594,0.333196,True,True,True,1.4695,4.6624,5.0864,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,L,True,4.6086,4.5462,3.5139,3.6562,3.9595,4.4579,4.9655,5.7285,5.9211,58.78,0.1507,0.193032,True,True,True,1.006,2.0722,2.4072,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,C,True,6.7142,7.0124,6.2672,6.3644,6.5569,6.8531,7.534,7.7944,7.9216,39.84,0.1388,0.173709,True,True,True,0.977,1.4299,1.6544,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,KD,True,5.3367,5.0601,4.2543,4.3998,4.6773,5.0135,5.424,5.8192,5.9661,71.08,0.3233,0.201219,True,True,True,0.7468,1.4194,1.7118,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,S,True,30.3255,32.1102,30.7076,30.9198,31.2954,31.8494,32.9669,33.6749,33.9678,1.28,1.5239,1.196957,False,False,False,1.6716,2.7551,3.2602,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,V,True,6.7467,6.5772,5.5175,5.6459,5.9689,6.5414,7.2274,7.4619,7.5662,57.28,0.2053,0.221594,True,True,True,1.2585,1.816,2.0487,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,MP,True,5.0825,4.3279,3.0939,3.2565,3.716,4.5323,4.8901,5.156,5.2963,86.3,0.5502,0.400253,False,True,True,1.1741,1.8994,2.2025,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,SD,True,20.5361,21.0281,18.8698,19.2117,20.1862,20.9426,21.8824,22.9889,23.2693,34.86,0.4064,0.36291,True,True,True,1.6962,3.7771,4.3995,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
2022-09-11,2022,2022-09-04,7,pp_bias_plus_noise,REST,False,1.5476,0.7355,0.01,0.01,0.2935,0.7373,1.1135,1.4292,1.6175,93.04,0.8103,0.543737,False,False,True,0.82,1.4192,1.6075,0.9581,0.6674,0.164,0.1378,0.0818,5,"[2002, 2006, 2010, 2014, 2018]"
